YEAR_MONTH,REGION_CODE,REGION_NAME,BNF_CHEMICAL_SUBSTANCE_CODE,BNF_CHEMICAL_SUBSTANCE,ITEMS,NIC
202312,Y62,NORTH WEST,1106000AB,Dorzolamide and timolol,8722.0,126556.65
202312,Y62,NORTH WEST,1106000AC,Brinzolamide,9371.0,66395.83
202312,Y62,NORTH WEST,1106000AD,Latanoprost and timolol,5514.0,57152.83
202312,Y62,NORTH WEST,1106000AF,Bimatoprost,10409.0,111488.07
202312,Y62,NORTH WEST,1106000AH,Timolol and travoprost,1005.0,13282.07
202312,Y62,NORTH WEST,1106000AI,Timolol and bimatoprost,10674.0,159822.72999999998
202312,Y62,NORTH WEST,1106000AJ,Brinzolamide and timolol,1469.0,21058.07
202312,Y62,NORTH WEST,1106000AL,Brinzolamide/brimonidine,2086.0,26794.69
202312,Y62,NORTH WEST,1106000L0,Latanoprost,34834.0,192293.78
202312,Y62,NORTH WEST,1106000P0,Dorzolamide,6093.0,83082.32999999999
202312,Y62,NORTH WEST,1106000Z0,Timolol,6727.0,43729.71000000001
202312,Y62,NORTH WEST,1108010B0,Carbomer 940/980,15111.0,52818.10999999999
202312,Y62,NORTH WEST,1108010D0,Carmellose sodium,3123.0,33737.68
202312,Y62,NORTH WEST,1108020J0,Apraclonidine,343.0,18021.19
202312,Y62,NORTH WEST,120101050,Dexamethasone,15603.0,56894.73
202312,Y62,NORTH WEST,1202010C0,Beclometasone dipropionate,15844.0,44708.9
202312,Y62,NORTH WEST,1202010M0,Fluticasone propionate (Nasal),13368.0,164241.64
202312,Y62,NORTH WEST,1202010U0,Mometasone furoate,34060.0,182461.64
202312,Y62,NORTH WEST,1202010W0,Fluticasone furoate,12819.0,88736.76000000001
202312,Y62,NORTH WEST,1202010Y0,Fluticasone propionate/azelastine hydrochloride (Nasal),8885.0,142686.80000000002
202312,Y62,NORTH WEST,1202020L0,Sodium chloride,3116.0,122210.88999999998
202312,Y62,NORTH WEST,1203010E0,Benzydamine hydrochloride,12152.0,50735.33
202312,Y62,NORTH WEST,130201000,Other emollient preparations,71666.0,537750.51
202312,Y62,NORTH WEST,1302010U0,Urea,6461.0,104562.13
202312,Y62,NORTH WEST,130201100,Emollient bath and shower preparations,6836.0,45234.84
202312,Y62,NORTH WEST,1303000AA,Menthol,1707.0,27259.230000000003
202312,Y62,NORTH WEST,1304000D0,Betamethasone esters,4488.0,40031.52
202312,Y62,NORTH WEST,1304000F0,Betamethasone valerate,33204.0,190164.62
202312,Y62,NORTH WEST,1304000G0,Clobetasol propionate,9872.0,70116.55
202312,Y62,NORTH WEST,1304000H0,Clobetasone butyrate,17038.0,148872.47999999998
202312,Y62,NORTH WEST,1304000T0,Fludroxycortide,757.0,30170.3
202312,Y62,NORTH WEST,1304000V0,Hydrocortisone,45393.0,211759.5
202312,Y62,NORTH WEST,1304000X0,Hydrocortisone acetate,5637.0,39275.66
202312,Y62,NORTH WEST,1304000Y0,Mometasone furoate,7813.0,71061.08
202312,Y62,NORTH WEST,1305020D0,Calcipotriol,14670.0,709840.72
202312,Y62,NORTH WEST,1305030B0,Pimecrolimus,1062.0,33622.43
202312,Y62,NORTH WEST,1305030C0,Tacrolimus,3533.0,118932.5
202312,Y62,NORTH WEST,1306010H0,Adapalene,1358.0,25450.07
202312,Y62,NORTH WEST,1306010Y0,Benzoyl peroxide and clindamycin phosphate,4717.0,87970.78
202312,Y62,NORTH WEST,1306010Z0,Adapalene and benzoyl peroxide,3131.0,67788.63
202312,Y62,NORTH WEST,1306020J0,Isotretinoin,808.0,22515.76
202312,Y62,NORTH WEST,1306030B0,Ivermectin,1102.0,31955.95
202312,Y62,NORTH WEST,1308010W0,Diclofenac sodium,1467.0,68059.1
202312,Y62,NORTH WEST,1308010Y0,Fluorouracil (Sunscreen),2239.0,74497.3
202312,Y62,NORTH WEST,1309000C0,Coal tar,7210.0,44427.18
202312,Y62,NORTH WEST,1309000I0,Ketoconazole,8309.0,169303.13999999998
202312,Y62,NORTH WEST,1310012F0,Fusidic acid,11206.0,39880.87
202312,Y62,NORTH WEST,1310012K0,Metronidazole,2870.0,41613.67
202312,Y62,NORTH WEST,1310040Q0,Permethrin,4448.0,122738.98
202312,Y62,NORTH WEST,140400030,Hepatitis A,2595.0,54468.89
202312,Y62,NORTH WEST,1404000H0,Influenza,111530.0,1437130.88
202312,Y62,NORTH WEST,1404000S0,Typhoid,3745.0,41837.52
202312,Y62,NORTH WEST,1502010J0,Lidocaine hydrochloride,15390.0,304866.44
202312,Y62,NORTH WEST,190201000,Other individually formulated bought in preparations,5646.0,93247.62
202312,Y62,NORTH WEST,2002,Arm Sling/Bandages,12431.0,364180.8
202312,Y62,NORTH WEST,2003,Wound Management & Other Dressings,81915.0,3088794.38
202312,Y62,NORTH WEST,2005,Tracheostomy & Laryngectomy Appliances,1230.0,113007.32
202312,Y62,NORTH WEST,2009,Stockinette,10943.0,173084.37
202312,Y62,NORTH WEST,2101,Other Appliances,129256.0,818991.89
202312,Y62,NORTH WEST,2102,Catheters,17258.0,1981219.15
202312,Y62,NORTH WEST,2107,Elastic Hosiery,5718.0,100063.67
202312,Y62,NORTH WEST,2113,Catheter Maintenance Products,3272.0,124821.97
202312,Y62,NORTH WEST,2116,Irrigation Solutions,8447.0,67609.88
202312,Y62,NORTH WEST,2120,Venous Ulcer Compression System,1643.0,79059.73999999999
202312,Y62,NORTH WEST,2121,Dry Mouth Products,7121.0,46307.84
202312,Y62,NORTH WEST,2122,Emollients,112042.0,722392.65
202312,Y62,NORTH WEST,2123,Vaginal Moisturisers,3888.0,37825.95
202312,Y62,NORTH WEST,2127,Lymphoedema Garments,4617.0,339220.46
202312,Y62,NORTH WEST,2128,Anal Irrigation System,1269.0,208174.21
202312,Y62,NORTH WEST,2130,Eye Products,100997.0,731408.29
202312,Y62,NORTH WEST,2133,Indwelling Pleural Cath Drain System,61.0,22693.59
202312,Y62,NORTH WEST,2141,Debridement Device,2035.0,124020.35
202312,Y62,NORTH WEST,2148,Detection Sensor Interstitial Fluid/Gluc,37455.0,2681326.2800000003
202312,Y62,NORTH WEST,2205,Catheter Valves,1624.0,25762.08
202312,Y62,NORTH WEST,2230,Incontinence Sheaths,1298.0,99851.43
202312,Y62,NORTH WEST,2250,Leg Bags,9146.0,315381.12
202312,Y62,NORTH WEST,2260,Night Drainage Bags,13630.0,199579.78
202312,Y62,NORTH WEST,2280,Tubing And Accessories,3840.0,56147.38
202312,Y62,NORTH WEST,2305,Adhesive Discs/Rings/Pads/Plasters,3589.0,156109.54
202312,Y62,NORTH WEST,2315,Adhesive Removers (Sprays/Liquids/Wipes),12077.0,239980.27
202312,Y62,NORTH WEST,2330,Belts,1607.0,105888.86
202312,Y62,NORTH WEST,2335,Colostomy Bags,4874.0,1084386.16
202312,Y62,NORTH WEST,2360,Ileostomy Bags,7858.0,1255303.04
202312,Y62,NORTH WEST,2380,Skin Fillers And Protectives,50915.0,519902.7
202312,Y62,NORTH WEST,2385,Skin Protectors,2964.0,252034.04
202312,Y62,NORTH WEST,2394,Two Piece Ostomy Systems,2742.0,267477.86
202312,Y62,NORTH WEST,2396,Urostomy Bags,1665.0,311475.01
202312,Y63,NORTH EAST AND YORKSHIRE,0101021B0,Alginic acid compound preparations,87779.0,527129.55
202312,Y63,NORTH EAST AND YORKSHIRE,0102000J0,Dicycloverine hydrochloride,527.0,98521.87
202312,Y63,NORTH EAST AND YORKSHIRE,0102000L0,Glycopyrronium bromide,1443.0,492782.91
202312,Y63,NORTH EAST AND YORKSHIRE,0102000N0,Hyoscine butylbromide,34084.0,218141.76
202312,Y63,NORTH EAST AND YORKSHIRE,0102000P0,Mebeverine hydrochloride,42791.0,244408.24
202312,Y63,NORTH EAST AND YORKSHIRE,0102000T0,Peppermint oil,11083.0,97976.81
202312,Y63,NORTH EAST AND YORKSHIRE,0102000Y0,Propantheline bromide,626.0,9160.35
202312,Y63,NORTH EAST AND YORKSHIRE,0103010H0,Famotidine,38932.0,970506.43
202312,Y63,NORTH EAST AND YORKSHIRE,0103010N0,Nizatidine,2529.0,104246.32
202312,Y63,NORTH EAST AND YORKSHIRE,0103030S0,Sucralfate,355.0,105949.67
202312,Y63,NORTH EAST AND YORKSHIRE,0103050E0,Esomeprazole,44728.0,213835.65
202312,Y63,NORTH EAST AND YORKSHIRE,0103050L0,Lansoprazole,793714.0,1078720.95
202312,Y63,NORTH EAST AND YORKSHIRE,0103050P0,Omeprazole,439298.0,1922368.73
202312,Y63,NORTH EAST AND YORKSHIRE,0103050R0,Pantoprazole,38895.0,123835.55
202312,Y63,NORTH EAST AND YORKSHIRE,0104020L0,Loperamide hydrochloride,30658.0,181168.82
202312,Y63,NORTH EAST AND YORKSHIRE,0105010B0,Mesalazine (Systemic),25110.0,1286681.76
202312,Y63,NORTH EAST AND YORKSHIRE,0105010E0,Sulfasalazine,14154.0,609230.3
202312,Y63,NORTH EAST AND YORKSHIRE,0105020A0,Budesonide,1453.0,117565.37
202312,Y63,NORTH EAST AND YORKSHIRE,0105020D0,Prednisolone sodium metasulphobenzoate,158.0,59744.25
202312,Y63,NORTH EAST AND YORKSHIRE,0105020E0,Prednisolone sodium phosphate,150.0,79632.76
202312,Y63,NORTH EAST AND YORKSHIRE,0105040A0,Sodium cromoglicate,217.0,54579.93
202312,Y63,NORTH EAST AND YORKSHIRE,0106010E0,Ispaghula husk,8765.0,70264.45
202312,Y63,NORTH EAST AND YORKSHIRE,0106020C0,Bisacodyl,18698.0,70339.01
202312,Y63,NORTH EAST AND YORKSHIRE,0106020I0,Docusate sodium,52904.0,293359.52
202312,Y63,NORTH EAST AND YORKSHIRE,0106020M0,Senna,70858.0,86353.20999999999
202312,Y63,NORTH EAST AND YORKSHIRE,0106020P0,Sodium picosulfate,4208.0,115829.46
202312,Y63,NORTH EAST AND YORKSHIRE,0106040G0,Lactulose,31605.0,116067.35
202312,Y63,NORTH EAST AND YORKSHIRE,0106040M0,Macrogol 3350,107558.0,857063.81
202312,Y63,NORTH EAST AND YORKSHIRE,0106040N0,Phosphates (Rectal),923.0,110611.66
202312,Y63,NORTH EAST AND YORKSHIRE,0106070A0,Prucalopride,3260.0,101879.09
202312,Y63,NORTH EAST AND YORKSHIRE,0106070B0,Linaclotide,1330.0,54424.44
202312,Y63,NORTH EAST AND YORKSHIRE,0107020J0,Hydrocortisone,7439.0,40236.72
202312,Y63,NORTH EAST AND YORKSHIRE,0107040A0,Glyceryl trinitrate,1132.0,46141.3
202312,Y63,NORTH EAST AND YORKSHIRE,0109010U0,Ursodeoxycholic acid,7274.0,214393.13
202312,Y63,NORTH EAST AND YORKSHIRE,0109040N0,Pancreatin,13332.0,907081.93
202312,Y63,NORTH EAST AND YORKSHIRE,0201010F0,Digoxin,43972.0,129416.77
202312,Y63,NORTH EAST AND YORKSHIRE,0202010B0,Bendroflumethiazide,100688.0,73223.7
202312,Y63,NORTH EAST AND YORKSHIRE,0202010P0,Indapamide,94642.0,147217.99
202312,Y63,NORTH EAST AND YORKSHIRE,0202020D0,Bumetanide,27712.0,122905.13
202312,Y63,NORTH EAST AND YORKSHIRE,0202020L0,Furosemide,190862.0,161412.16999999998
202312,Y63,NORTH EAST AND YORKSHIRE,0202030C0,Amiloride hydrochloride,1616.0,31769.7
202312,Y63,NORTH EAST AND YORKSHIRE,0202030S0,Spironolactone,59350.0,218048.34
202312,Y63,NORTH EAST AND YORKSHIRE,0202030X0,Eplerenone,26392.0,142791.58
202312,Y63,NORTH EAST AND YORKSHIRE,0204000AB,Nebivolol,7146.0,54735.17
202312,Y63,NORTH EAST AND YORKSHIRE,0204000E0,Atenolol,84743.0,96648.12
202312,Y63,NORTH EAST AND YORKSHIRE,0204000H0,Bisoprolol fumarate,490719.0,452313.19
202312,Y63,NORTH EAST AND YORKSHIRE,0204000K0,Metoprolol tartrate,5899.0,84928.59
202312,Y63,NORTH EAST AND YORKSHIRE,0204000R0,Propranolol hydrochloride,139511.0,396260.59
202312,Y63,NORTH EAST AND YORKSHIRE,0205020M0,Moxonidine,4167.0,30332.44
202312,Y63,NORTH EAST AND YORKSHIRE,0205040D0,Doxazosin mesilate,106364.0,203829.24
202312,Y63,NORTH EAST AND YORKSHIRE,0205051I0,Enalapril maleate,22934.0,61892.16
202312,Y63,NORTH EAST AND YORKSHIRE,0205051L0,Lisinopril,170128.0,189535.64
202312,Y63,NORTH EAST AND YORKSHIRE,0205051M0,Perindopril erbumine,55614.0,116864.72
202312,Y63,NORTH EAST AND YORKSHIRE,0205051R0,Ramipril,541608.0,699713.23
202312,Y63,NORTH EAST AND YORKSHIRE,0205052AE,Sacubitril/valsartan,22763.0,1799275.69
202312,Y63,NORTH EAST AND YORKSHIRE,0205052C0,Candesartan cilexetil,127822.0,257332.06
202312,Y63,NORTH EAST AND YORKSHIRE,0205052I0,Irbesartan,24255.0,32219.980000000003
202312,Y63,NORTH EAST AND YORKSHIRE,0205052N0,Losartan potassium,187635.0,210285.53
202312,Y63,NORTH EAST AND YORKSHIRE,0205052V0,Valsartan,5157.0,68193.79000000001
202312,Y63,NORTH EAST AND YORKSHIRE,0206010F0,Glyceryl trinitrate,31806.0,91163.98
202312,Y63,NORTH EAST AND YORKSHIRE,0206010K0,Isosorbide mononitrate,89810.0,252680.48
202312,Y63,NORTH EAST AND YORKSHIRE,0206020A0,Amlodipine,605593.0,523124.21
202312,Y63,NORTH EAST AND YORKSHIRE,0206020C0,Diltiazem hydrochloride,39905.0,318927.92
202312,Y63,NORTH EAST AND YORKSHIRE,0206020F0,Felodipine,47479.0,249873.93
202312,Y63,NORTH EAST AND YORKSHIRE,0206020L0,Lercanidipine hydrochloride,84302.0,481428.03
202312,Y63,NORTH EAST AND YORKSHIRE,0206020R0,Nifedipine,21076.0,303702.22
202312,Y63,NORTH EAST AND YORKSHIRE,0206020T0,Verapamil hydrochloride,9266.0,72595.0
202312,Y63,NORTH EAST AND YORKSHIRE,0206030N0,Nicorandil,18966.0,30427.9
202312,Y63,NORTH EAST AND YORKSHIRE,0206030Y0,Ivabradine,10322.0,234965.36
202312,Y63,NORTH EAST AND YORKSHIRE,0206030Z0,Ranolazine,15468.0,557204.74
202312,Y63,NORTH EAST AND YORKSHIRE,0207020Y0,Midodrine hydrochloride,3344.0,68264.15
202312,Y63,NORTH EAST AND YORKSHIRE,0208010D0,Enoxaparin,1080.0,146846.99
202312,Y63,NORTH EAST AND YORKSHIRE,0208010L0,Dalteparin sodium,1153.0,138991.63
202312,Y63,NORTH EAST AND YORKSHIRE,0208010W0,Tinzaparin sodium,1377.0,234203.46
202312,Y63,NORTH EAST AND YORKSHIRE,0208020AA,Edoxaban,59936.0,2742880.0
202312,Y63,NORTH EAST AND YORKSHIRE,0208020V0,Warfarin sodium,55411.0,105475.68
202312,Y63,NORTH EAST AND YORKSHIRE,0208020W0,INR blood testing reagents,323.0,29297.9
202312,Y63,NORTH EAST AND YORKSHIRE,0208020X0,Dabigatran etexilate,4113.0,194902.45
202312,Y63,NORTH EAST AND YORKSHIRE,0208020Y0,Rivaroxaban,70051.0,3363023.7
202312,Y63,NORTH EAST AND YORKSHIRE,0208020Z0,Apixaban,150585.0,2053972.74
202312,Y63,NORTH EAST AND YORKSHIRE,0209000A0,Aspirin,337232.0,257178.24
202312,Y63,NORTH EAST AND YORKSHIRE,0209000C0,Clopidogrel,212976.0,229711.29
202312,Y63,NORTH EAST AND YORKSHIRE,0209000L0,Dipyridamole,2370.0,44439.32
202312,Y63,NORTH EAST AND YORKSHIRE,0209000Z0,Ticagrelor,11234.0,542417.94
202312,Y63,NORTH EAST AND YORKSHIRE,0211000P0,Tranexamic acid,7463.0,42142.22
202312,Y63,NORTH EAST AND YORKSHIRE,0212000AA,Rosuvastatin calcium,79244.0,148690.15999999997
202312,Y63,NORTH EAST AND YORKSHIRE,0212000AB,Omega-3-acid ethyl esters,743.0,20659.63
202312,Y63,NORTH EAST AND YORKSHIRE,0212000AD,Colesevelam hydrochloride,4016.0,479385.24
202312,Y63,NORTH EAST AND YORKSHIRE,0212000AK,Bempedoic acid,1065.0,64411.38
202312,Y63,NORTH EAST AND YORKSHIRE,0212000AL,Bempedoic acid/Ezetimibe,2130.0,126417.06
202312,Y63,NORTH EAST AND YORKSHIRE,0212000AN,Icosapent,243.0,29315.56
202312,Y63,NORTH EAST AND YORKSHIRE,0212000B0,Atorvastatin,1159712.0,2105709.32
202312,Y63,NORTH EAST AND YORKSHIRE,0212000F0,Colestyramine,2796.0,90432.74
202312,Y63,NORTH EAST AND YORKSHIRE,0212000L0,Ezetimibe,57648.0,1016214.92
202312,Y63,NORTH EAST AND YORKSHIRE,0212000P0,Fenofibrate,8325.0,29601.7
202312,Y63,NORTH EAST AND YORKSHIRE,0212000X0,Pravastatin sodium,38185.0,68266.87
202312,Y63,NORTH EAST AND YORKSHIRE,0212000Y0,Simvastatin,211009.0,191124.34000000003
202312,Y63,NORTH EAST AND YORKSHIRE,0301011AB,Beclometdiprop/formoterol/glycopyrronium,50616.0,2410431.5
202312,Y63,NORTH EAST AND YORKSHIRE,0301011R0,Salbutamol,362751.0,1151064.58
202312,Y63,NORTH EAST AND YORKSHIRE,0301011U0,Salmeterol,2533.0,91369.94
202312,Y63,NORTH EAST AND YORKSHIRE,0301011V0,Terbutaline sulphate,8272.0,83827.89
202312,Y63,NORTH EAST AND YORKSHIRE,0301020Q0,Tiotropium bromide,33609.0,932076.04
202312,Y63,NORTH EAST AND YORKSHIRE,0301020R0,Aclidinium bromide,1583.0,56810.0
202312,Y63,NORTH EAST AND YORKSHIRE,0301020S0,Glycopyrronium bromide,4462.0,138233.54
202312,Y63,NORTH EAST AND YORKSHIRE,0301020T0,Umeclidinium bromide,9837.0,297330.0
202312,Y63,NORTH EAST AND YORKSHIRE,0301030S0,Theophylline,8891.0,219204.86
202312,Y63,NORTH EAST AND YORKSHIRE,0301040AA,Glycopyrronium/formoterol,1576.0,53852.5
202312,Y63,NORTH EAST AND YORKSHIRE,0301040V0,Aclidinium bromide/formoterol,2276.0,80567.5
202312,Y63,NORTH EAST AND YORKSHIRE,0301040W0,Umeclidinium bromide/vilanterol,27231.0,973635.0
202312,Y63,NORTH EAST AND YORKSHIRE,0301040X0,Tiotropium bromide/olodaterol,5176.0,180342.5
202312,Y63,NORTH EAST AND YORKSHIRE,0301040Y0,Indacaterol/glycopyrronium,5890.0,210436.59
202312,Y63,NORTH EAST AND YORKSHIRE,0302000C0,Beclometasone dipropionate,199999.0,4748754.52
202312,Y63,NORTH EAST AND YORKSHIRE,0302000K0,Budesonide,65572.0,2198804.86
202312,Y63,NORTH EAST AND YORKSHIRE,0302000N0,Fluticasone propionate (Inhalation),46689.0,1411532.47
202312,Y63,NORTH EAST AND YORKSHIRE,0302000V0,Fluticasone furoate/vilanterol,53282.0,2157652.5
202312,Y63,NORTH EAST AND YORKSHIRE,0302000Y0,Formoterol/glycopyrronium/budesonide,2297.0,107200.5
202312,Y63,NORTH EAST AND YORKSHIRE,0303020G0,Montelukast,85700.0,220442.11
202312,Y63,NORTH EAST AND YORKSHIRE,0304010E0,Fexofenadine hydrochloride,81160.0,182806.61
202312,Y63,NORTH EAST AND YORKSHIRE,0304010G0,Chlorphenamine maleate,11405.0,32275.17
202312,Y63,NORTH EAST AND YORKSHIRE,0304010I0,Cetirizine hydrochloride,63018.0,165714.37
202312,Y63,NORTH EAST AND YORKSHIRE,0304010W0,Promethazine hydrochloride,34655.0,467824.19
202312,Y63,NORTH EAST AND YORKSHIRE,0304010Y0,Alimemazine tartrate,467.0,120618.94
202312,Y63,NORTH EAST AND YORKSHIRE,0304030C0,Adrenaline,3374.0,388661.48
202312,Y63,NORTH EAST AND YORKSHIRE,0307000C0,Acetylcysteine,5349.0,42713.11
202312,Y63,NORTH EAST AND YORKSHIRE,0307000J0,Carbocisteine,66770.0,387819.33
202312,Y63,NORTH EAST AND YORKSHIRE,0307000K0,Dornase alfa,132.0,72478.78
202312,Y63,NORTH EAST AND YORKSHIRE,0401010AD,Melatonin,30166.0,1005938.94
202312,Y63,NORTH EAST AND YORKSHIRE,0401010B0,Chloral hydrate,162.0,73912.26
202312,Y63,NORTH EAST AND YORKSHIRE,0401010R0,Nitrazepam,4925.0,46289.91
202312,Y63,NORTH EAST AND YORKSHIRE,0401010T0,Temazepam,5991.0,123317.16
202312,Y63,NORTH EAST AND YORKSHIRE,0401010Z0,Zopiclone,50152.0,47695.24
202312,Y63,NORTH EAST AND YORKSHIRE,0401020B0,Buspirone hydrochloride,3085.0,30890.97
202312,Y63,NORTH EAST AND YORKSHIRE,0401020K0,Diazepam,50303.0,106489.3
202312,Y63,NORTH EAST AND YORKSHIRE,0401020P0,Lorazepam,13473.0,92230.4
202312,Y63,NORTH EAST AND YORKSHIRE,0401040A0,Daridorexant,23.0,1047.2
202312,Y63,NORTH EAST AND YORKSHIRE,040201030,Risperidone,24406.0,143427.54
202312,Y63,NORTH EAST AND YORKSHIRE,040201060,Olanzapine,39574.0,77596.15
202312,Y63,NORTH EAST AND YORKSHIRE,0402010A0,Amisulpride,6139.0,90998.94
202312,Y63,NORTH EAST AND YORKSHIRE,0402010AB,Quetiapine,60457.0,444322.72
202312,Y63,NORTH EAST AND YORKSHIRE,0402010AD,Aripiprazole,23792.0,335785.49
202312,Y63,NORTH EAST AND YORKSHIRE,0402010AI,Lurasidone,649.0,17564.58
202312,Y63,NORTH EAST AND YORKSHIRE,0402010D0,Chlorpromazine hydrochloride,2601.0,86040.06999999999
202312,Y63,NORTH EAST AND YORKSHIRE,0402010J0,Haloperidol,5805.0,480931.15
202312,Y63,NORTH EAST AND YORKSHIRE,0402010S0,Promazine hydrochloride,319.0,20408.9
202312,Y63,NORTH EAST AND YORKSHIRE,0402020AB,Paliperidone,175.0,65857.7
202312,Y63,NORTH EAST AND YORKSHIRE,0402020AD,Aripiprazole,119.0,28212.48
202312,Y63,NORTH EAST AND YORKSHIRE,0402030K0,Lithium carbonate,12505.0,63934.77
202312,Y63,NORTH EAST AND YORKSHIRE,0402030Q0,Valproic acid,8592.0,124949.46
202312,Y63,NORTH EAST AND YORKSHIRE,0403010B0,Amitriptyline hydrochloride,292856.0,375636.28
202312,Y63,NORTH EAST AND YORKSHIRE,0403010F0,Clomipramine hydrochloride,3638.0,44189.04
202312,Y63,NORTH EAST AND YORKSHIRE,0403010J0,Dosulepin hydrochloride,4575.0,54791.2
202312,Y63,NORTH EAST AND YORKSHIRE,0403010L0,Doxepin,319.0,66179.45999999999
202312,Y63,NORTH EAST AND YORKSHIRE,0403010R0,Lofepramine hydrochloride,2828.0,37681.19
202312,Y63,NORTH EAST AND YORKSHIRE,0403010V0,Nortriptyline,14581.0,40313.62
202312,Y63,NORTH EAST AND YORKSHIRE,0403010X0,Trazodone hydrochloride,41476.0,100683.58
202312,Y63,NORTH EAST AND YORKSHIRE,0403010Y0,Trimipramine maleate,229.0,66254.22
202312,Y63,NORTH EAST AND YORKSHIRE,0403020Q0,Tranylcypromine sulfate,40.0,43331.64
202312,Y63,NORTH EAST AND YORKSHIRE,0403030D0,Citalopram hydrobromide,217691.0,239182.11
202312,Y63,NORTH EAST AND YORKSHIRE,0403030E0,Fluoxetine hydrochloride,156413.0,344700.63
202312,Y63,NORTH EAST AND YORKSHIRE,0403030P0,Paroxetine hydrochloride,20471.0,50220.25
202312,Y63,NORTH EAST AND YORKSHIRE,0403030Q0,Sertraline hydrochloride,416886.0,659450.3999999999
202312,Y63,NORTH EAST AND YORKSHIRE,0403030X0,Escitalopram,23783.0,35694.770000000004
202312,Y63,NORTH EAST AND YORKSHIRE,0403040AB,Vortioxetine,5118.0,106628.94
202312,Y63,NORTH EAST AND YORKSHIRE,0403040W0,Venlafaxine,86964.0,583169.99
202312,Y63,NORTH EAST AND YORKSHIRE,0403040X0,Mirtazapine,226874.0,234742.17
202312,Y63,NORTH EAST AND YORKSHIRE,0403040Y0,Duloxetine hydrochloride,87061.0,252194.47
202312,Y63,NORTH EAST AND YORKSHIRE,0404000L0,Dexamfetamine sulfate,2177.0,147778.49
202312,Y63,NORTH EAST AND YORKSHIRE,0404000M0,Methylphenidate hydrochloride,22424.0,705370.6499999999
202312,Y63,NORTH EAST AND YORKSHIRE,0404000S0,Atomoxetine hydrochloride,2212.0,150248.24
202312,Y63,NORTH EAST AND YORKSHIRE,0404000U0,Lisdexamfetamine dimesylate,5178.0,349232.14
202312,Y63,NORTH EAST AND YORKSHIRE,0404000V0,Guanfacine,953.0,66075.47
202312,Y63,NORTH EAST AND YORKSHIRE,0405010P0,Orlistat,7544.0,205553.86
202312,Y63,NORTH EAST AND YORKSHIRE,0406000A0,Hyoscine,649.0,39543.34
202312,Y63,NORTH EAST AND YORKSHIRE,0406000AA,Doxylamine succinate/pyridoxine hydrochloride,185.0,10559.25
202312,Y63,NORTH EAST AND YORKSHIRE,0406000B0,Betahistine hydrochloride,29014.0,164618.59
202312,Y63,NORTH EAST AND YORKSHIRE,0406000F0,Cyclizine hydrochloride,19566.0,42951.62
202312,Y63,NORTH EAST AND YORKSHIRE,0406000J0,Domperidone,3596.0,40585.030000000006
202312,Y63,NORTH EAST AND YORKSHIRE,0406000P0,Metoclopramide hydrochloride,10015.0,62749.62
202312,Y63,NORTH EAST AND YORKSHIRE,0406000S0,Ondansetron hydrochloride,5413.0,149129.48
202312,Y63,NORTH EAST AND YORKSHIRE,0406000T0,Prochlorperazine maleate,20727.0,76331.79000000001
202312,Y63,NORTH EAST AND YORKSHIRE,0407010F0,Co-codamol (Codeine phosphate/paracetamol),201940.0,1062718.66
202312,Y63,NORTH EAST AND YORKSHIRE,0407010H0,Paracetamol,318361.0,1351689.33
202312,Y63,NORTH EAST AND YORKSHIRE,0407010N0,Co-dydramol (Dihydrocodeine/paracetamol),11989.0,109200.25
202312,Y63,NORTH EAST AND YORKSHIRE,0407010P0,Nefopam hydrochloride,8927.0,34002.14
202312,Y63,NORTH EAST AND YORKSHIRE,040702040,Tramadol hydrochloride,99324.0,349979.42
202312,Y63,NORTH EAST AND YORKSHIRE,0407020A0,Fentanyl,11468.0,457049.24
202312,Y63,NORTH EAST AND YORKSHIRE,0407020AD,Oxycodone hydrochloride,34641.0,537964.95
202312,Y63,NORTH EAST AND YORKSHIRE,0407020AG,Tapentadol hydrochloride,1659.0,69214.78
202312,Y63,NORTH EAST AND YORKSHIRE,0407020B0,Buprenorphine,36279.0,652499.18
202312,Y63,NORTH EAST AND YORKSHIRE,0407020C0,Codeine phosphate,140915.0,393742.91
202312,Y63,NORTH EAST AND YORKSHIRE,0407020G0,Dihydrocodeine tartrate,24164.0,173826.37000000002
202312,Y63,NORTH EAST AND YORKSHIRE,0407020Q0,Morphine sulfate,97589.0,505710.23
202312,Y63,NORTH EAST AND YORKSHIRE,0407041AD,Rimegepant,50.0,7623.9
202312,Y63,NORTH EAST AND YORKSHIRE,0407041R0,Rizatriptan,4768.0,122177.57
202312,Y63,NORTH EAST AND YORKSHIRE,0407041T0,Sumatriptan succinate,36809.0,364355.67
202312,Y63,NORTH EAST AND YORKSHIRE,0407041Z0,Zolmitriptan,6400.0,221724.88
202312,Y63,NORTH EAST AND YORKSHIRE,0407042F0,Clonidine hydrochloride,6310.0,288327.28
202312,Y63,NORTH EAST AND YORKSHIRE,040801050,Topiramate,21721.0,349779.73
202312,Y63,NORTH EAST AND YORKSHIRE,040801060,Clobazam,4775.0,238462.31
202312,Y63,NORTH EAST AND YORKSHIRE,0408010A0,Levetiracetam,49670.0,474330.77
202312,Y63,NORTH EAST AND YORKSHIRE,0408010AD,Zonisamide,3538.0,104074.46
202312,Y63,NORTH EAST AND YORKSHIRE,0408010AE,Pregabalin,150849.0,329018.21
