YEAR_MONTH,BNF_CHEMICAL_SUBSTANCE_CODE,BNF_CHEMICAL_SUBSTANCE,ITEMS,TOTAL_QUANTITY,NIC
202103,0502030B0,Nystatin,50764.0,1698988.0,102004.61
202103,0502050B0,Griseofulvin,258.0,23588.0,15558.82
202103,0502050C0,Terbinafine hydrochloride,26082.0,1099422.0,136530.91999999998
202103,050301000,Other HIV infection preparations,6.0,210.0,5418.09
202103,0503010A0,Lamivudine and zidovudine,2.0,120.0,600.24
202103,0503010AA,Emtricitabine and tenofovir disoproxil,16.0,267.0,3165.95
202103,0503010AC,Darunavir,2.0,31.0,276.95
202103,0503010AE,Raltegravir,9.0,188.0,1477.11
202103,0503010AF,Etravirine,1.0,60.0,301.27
202103,0503010AH,Dolutegravir,8.0,176.0,2926.02
202103,0503010AM,Emtricitabine and tenofovir alafenamide,5.0,180.0,2134.38
202103,0503010AN,Efavirenz/emtricitabine/tenofovir disoproxil,2.0,60.0,1065.74
202103,0503010AP,Dolutegravir/rilpivirine,2.0,60.0,1398.04
202103,0503010AQ,Bictegravir/emtricitabine/tenofovir alafenamide,1.0,30.0,879.51
202103,0503010AT,Doravirine,1.0,30.0,471.41
202103,0503010AU,Dolutegravir/lamivudine,1.0,60.0,1312.52
202103,0503010B0,Nevirapine,2.0,60.0,150.84
202103,0503010D0,Efavirenz,4.0,116.0,908.18
202103,0503010H0,Tenofovir disoproxil,183.0,10553.0,10331.73
202103,0503010Q0,Lamivudine,322.0,8367.0,19531.82
202103,0503010Y0,Zidovudine,1.0,200.0,20.91
202103,0503021A0,Valaciclovir,3870.0,186900.0,395397.12
202103,0503021C0,Aciclovir,84745.0,4346340.0,397682.49
202103,0503021D0,Inosine pranobex,15.0,1611.0,636.35
202103,0503021E0,Famciclovir,516.0,24660.0,338175.99
202103,0503022B0,Valganciclovir hydrochloride,43.0,2870.0,46233.99
202103,0503031A0,Adefovir dipivoxil,6.0,180.0,1513.32
202103,0503031B0,Entecavir,132.0,4418.0,53496.08
202103,0503032F0,Sofosbuvir/ledipasvir,1.0,1.0,464.05
202103,0503040A0,Zanamivir,1.0,20.0,16.36
202103,0503040B0,Oseltamivir phosphate,24.0,450.0,505.9599999999999
202103,0503050B0,Ribavirin,1.0,1.0,1.91
202103,0504010F0,Chloroquine phosphate,61.0,1500.0,644.3799999999999
202103,0504010L0,Mefloquine hydrochloride,19.0,451.0,819.14
202103,0504010M0,Proguanil hydrochloride,2.0,68.0,8.29
202103,0504010N0,Pyrimethamine,21.0,682.0,295.52000000000004
202103,0504010T0,Quinine bisulfate,23049.0,669622.0,339908.62
202103,0504010U0,Proguanil hydrochloride with atovaquone,21.0,800.0,1360.01
202103,0504010Y0,Quinine sulfate,194718.0,5324110.0,647663.06
202103,0504040M0,Mepacrine hydrochloride,192.0,5394.0,44694.4
202103,0504080A0,Atovaquone,39.0,10848.0,23345.76
202103,0505010D0,Mebendazole,7240.0,155141.0,10603.57
202103,0505020L0,Levamisole hydrochloride,28.0,1102.0,4304.48
202103,0505030A0,Albendazole,36.0,314.0,8179.74
202103,0505050P0,Praziquantel,11.0,22.0,889.21
202103,0505060I0,Ivermectin,81.0,490.0,21018.21
202103,0601011A0,Insulin aspart,172122.0,1215117.0,7612229.609999999
202103,0601011L0,Insulin Lispro,35804.0,262993.0,1775332.91
202103,0601011N0,Soluble insulin (Neutral insulin),2965.0,20950.0,127496.89
202103,0601011P0,Insulin glulisine,7683.0,52139.0,313770.44
202103,0601011R0,Insulin human,9.0,62.0,3966.81
202103,0601012AB,Insulin glargine/lixisenatide,82.0,312.0,5892.3
202103,0601012D0,Biphasic isophane insulin,60787.0,500500.0,2173454.01
202103,0601012F0,Biphasic insulin lispro,24705.0,242533.0,1488779.99
202103,0601012S0,Isophane insulin,56169.0,357655.0,1588938.76
202103,0601012V0,Insulin glargine,135505.0,794645.0,6578502.140000001
202103,0601012W0,Biphasic insulin aspart,63926.0,551159.0,3273359.08
202103,0601012X0,Insulin detemir,47811.0,332200.0,2792647.14
202103,0601012Z0,Insulin degludec,41365.0,229440.0,2436275.96
202103,0601021A0,Glimepiride,47972.0,1640774.0,104313.66
202103,0601021H0,Glibenclamide,11.0,1708.0,535.11
202103,0601021M0,Gliclazide,550671.0,36609139.0,1846053.95
202103,0601021P0,Glipizide,2308.0,175766.0,17748.0
202103,0601021X0,Tolbutamide,1249.0,89310.0,21506.87
202103,0601022B0,Metformin hydrochloride,2003908.0,178132717.0,10232135.76
202103,0601023A0,Acarbose,2144.0,163023.0,31776.41
202103,0601023AA,Vildagliptin,3541.0,177747.0,105859.29
202103,0601023AB,Liraglutide,36355.0,104059.0,4083275.16
202103,0601023AC,Saxagliptin,14133.0,416230.0,469745.25
202103,0601023AD,Metformin hydrochloride/sitagliptin,12929.0,832839.0,494659.48
202103,0601023AE,Linagliptin,205244.0,5359628.0,6366786.42
202103,0601023AF,Linagliptin/metformin,5124.0,307814.0,182824.88
202103,0601023AG,Dapagliflozin,127292.0,4058866.0,5304116.43
202103,0601023AH,Saxagliptin/metformin,776.0,47404.0,26749.4
202103,0601023AI,Lixisenatide,2401.0,5615.0,163339.41
202103,0601023AJ,Alogliptin/metformin,6553.0,408325.0,193954.72
202103,0601023AK,Alogliptin,139090.0,4247978.0,4035579.1
202103,0601023AL,Dapagliflozin/metformin,3883.0,261284.0,170722.05
202103,0601023AM,Canagliflozin,58367.0,1923063.0,2512847.16
202103,0601023AN,Empagliflozin,175780.0,5538639.0,7237884.48
202103,0601023AP,Canagliflozin/metformin,1117.0,71843.0,46938.4
202103,0601023AQ,Dulaglutide,66122.0,292910.0,5363913.74
202103,0601023AR,Empagliflozin/metformin,6372.0,408197.0,266715.59
202103,0601023AU,Ins degludec/liraglutide,1992.0,8417.0,268025.72
202103,0601023AV,Saxagliptin/dapagliflozin,816.0,27726.0,49075.02
202103,0601023AW,Semaglutide,44715.0,103265.0,4109099.25
202103,0601023AX,Ertugliflozin,698.0,21969.0,23067.45
202103,0601023AY,Empagliflozin/linagliptin,254.0,8460.0,16883.739999999998
202103,0601023B0,Pioglitazone hydrochloride,56779.0,1773631.0,132972.02
202103,0601023R0,Repaglinide,4061.0,362346.0,35611.14
202103,0601023U0,Nateglinide,21.0,1733.0,545.26
202103,0601023V0,Metformin hydrochloride/rosiglitazone,2.0,28.0,7.5
202103,0601023W0,Metformin hydrochloride/pioglitazone,1909.0,123285.0,79012.69
202103,0601023X0,Sitagliptin,200460.0,6023570.0,7155392.130000001
202103,0601023Y0,Exenatide,6845.0,22086.0,616692.3300000001
202103,0601023Z0,Metformin hydrochloride/vildagliptin,3298.0,213473.0,126946.08
202103,0601040E0,Diazoxide,182.0,21149.0,72014.81
202103,0601040H0,Glucagon,6054.0,7929.0,91342.08
202103,0601040I0,Glucose,21655.0,2365854.0,217065.02
202103,0601060D0,Glucose blood testing reagents,567626.0,56839225.0,11632485.61
202103,0601060U0,Urine testing reagents,6672.0,361250.0,21921.06
202103,0601060W0,Ketone blood testing reagents,26884.0,486350.0,790083.8200000001
202103,0601060X0,Glucose and ketone blood testing reagents,2.0,100.0,31.72
202103,0602010M0,Liothyronine sodium,5020.0,261621.0,1229769.09
202103,0602010V0,Levothyroxine sodium,2863255.0,103718413.0,6191958.15
202103,0602010Z0,Levothyroxine sodium and liothyronine,259.0,27746.0,98078.69
202103,0602020D0,Carbimazole,54607.0,2446552.0,315929.88
202103,0602020G0,Iodine,1.0,10.0,13.18
202103,0602020N0,Propylthiouracil,3825.0,339404.0,46087.42
202103,0603010I0,Fludrocortisone acetate,48145.0,1562054.0,683933.8300000001
202103,0603020AA,Dexamethasone phosphate,1275.0,14693.0,37442.37
202103,0603020B0,Betamethasone,2.0,128.0,59.38
202103,0603020C0,Betamethasone sodium phosphate,3909.0,302176.0,175929.8
202103,0603020F0,Cortisone acetate,5.0,438.0,3548.2200000000003
202103,0603020G0,Dexamethasone,18678.0,781240.0,172435.24
202103,0603020H0,Dexamethasone sodium phosphate,32.0,334.0,668.0
202103,0603020I0,Deflazacort,439.0,39754.0,10481.94
202103,0603020J0,Hydrocortisone,37740.0,2613846.0,562056.4
202103,0603020K0,Methylprednisolone sodium succinate,16.0,52.0,193.48
202103,0603020L0,Hydrocortisone sodium phosphate,1090.0,4022.0,8524.55
202103,0603020M0,Hydrocortisone sodium succinate,640.0,2698.0,2810.31
202103,0603020S0,Methylprednisolone,461.0,15137.0,17529.059999999998
202103,0603020T0,Prednisolone,501262.0,27035581.0,1442414.0
202103,0603020X0,Prednisone,1.0,30.0,26.7
202103,0604011D0,Ethinylestradiol,7.0,468.0,3012.88
202103,0604011G0,Estradiol,141138.0,10932230.0,1353022.33
202103,0604011H0,"Estradiol, estriol and estrone",1.0,28.0,2.64
202103,0604011J0,Estradiol and estriol with progestogen,631.0,58212.0,7692.3
202103,0604011K0,Estradiol valerate,11147.0,948343.0,82414.54999999999
202103,0604011L0,Estradiol with progestogen,106973.0,7227628.0,2321971.5700000003
202103,0604011P0,Oestrogens conjugated,13621.0,1042091.0,52043.27
202103,0604011Q0,Oestrogens conjugated with progestogen,2523.0,224872.0,17460.39
202103,0604011X0,Raloxifene hydrochloride,3765.0,127721.0,25675.75
202103,0604011Y0,Tibolone,16053.0,844676.0,232710.76
202103,0604012M0,Medroxyprogesterone acetate,10639.0,593089.0,127431.06
202103,0604012P0,Norethisterone,17734.0,1078075.0,92876.26
202103,0604012S0,Progesterone,40282.0,2560458.0,513562.63
202103,0604012W0,Dienogest,105.0,5432.0,4011.92
202103,0604020B0,Dutasteride,24015.0,758741.0,81141.7
202103,0604020C0,Finasteride,333301.0,9997098.0,535689.48
202103,0604020D0,Cyproterone acetate,46.0,2312.0,1207.64
202103,0604020K0,Testosterone,24375.0,2051732.0,961344.72
202103,0604020M0,Testosterone enantate,591.0,1778.0,50843.76
202103,0604020T0,Testosterone undecanoate,11033.0,13828.0,1010588.89
202103,0604020U0,Testosterone esters,4344.0,8101.0,19847.45
202103,0604030L0,Nandrolone decanoate,1.0,2.0,6.34
202103,0604030P0,Oxandrolone,5.0,646.0,4647.92
202103,0604030Q0,Prasterone,185.0,6426.0,4332.31
202103,0605010G0,Clomifene citrate,364.0,8931.0,3022.01
202103,0605010I0,Follitropin alfa,1.0,5.0,1692.0
202103,0605010N0,Menotrophin,23.0,341.0,7063.07
202103,0605010S0,Somatropin,4194.0,24185.0,2482207.1
202103,0605010T0,Tetracosactide,7.0,11.0,418.0
202103,0605010X0,Choriogonadotropin alfa,12.0,53.0,1995.98
202103,0605020E0,Desmopressin acetate,23272.0,1236925.5,1314648.99
202103,0605020Y0,Tolvaptan,17.0,336.0,17445.239999999998
202103,0606010T0,Calcitonin (Salmon),4.0,34.0,4471.0
202103,0606010U0,Teriparatide,37.0,50.0,13593.999999999998
202103,060602000,Other bisphosphonate and other preparations,24.0,101.0,482.78
202103,0606020A0,Alendronic acid,478415.0,2303589.0,698890.5700000001
202103,0606020R0,Risedronate sodium,52413.0,282979.0,313169.12
202103,0606020T0,Sodium clodronate,732.0,50958.0,107714.53
202103,0606020V0,Zoledronic acid,5.0,5.0,846.56
202103,0606020W0,Ibandronic acid,14424.0,167495.0,304834.27
202103,0606020X0,Strontium ranelate,130.0,4336.0,23214.64
202103,0606020Y0,Alendronic acid/colecalciferol,339.0,1624.0,8255.1
202103,0606020Z0,Denosumab,6662.0,6688.0,1281752.16
202103,0607010B0,Bromocriptine,890.0,53392.0,132989.37
202103,0607010C0,Cabergoline,6536.0,70640.0,353896.75
202103,0607010T0,Quinagolide hydrochloride,391.0,18833.0,56453.5
202103,0607020B0,Buserelin,13.0,1685.0,1134.15
202103,0607020C0,Danazol,62.0,4014.0,17121.870000000003
202103,0607020D0,Cetrorelix,1.0,28.0,759.64
202103,0607020P0,Nafarelin acetate,94.0,129.0,6763.469999999999
202103,0607030M0,Metyrapone,112.0,12319.0,44799.34
202103,0702010F0,Estriol,61520.0,901749.0,804024.07
202103,0702010G0,Estradiol,94908.0,2205810.0,1552057.62
202103,0702010M0,Ospemifene,50.0,1764.0,2488.5
202103,0702020E0,Clindamycin phosphate,2317.0,99560.0,27030.54
202103,0702020F0,Clotrimazole,68049.0,601897.0,503323.45
202103,0702020H0,Econazole nitrate,602.0,10655.0,3294.63
202103,0702020I0,Fenticonazole nitrate,1.0,1.0,2.62
202103,0702020P0,Miconazole nitrate,1053.0,88532.0,4920.43
202103,0702020T0,Nystatin,20.0,275.0,3286.94
202103,0702020X0,Metronidazole,3460.0,153320.0,16520.23
202103,0702020Y0,Boric acid,2.0,24.0,312.26
202103,0702020Z0,Dequalinium chloride,57.0,388.0,449.43
202103,0703010E0,Combined ethinylestradiol 20mcg,34390.0,2452533.0,473377.11
202103,0703010F0,Combined ethinylestradiol 30mcg,220496.0,20805444.0,1383322.35
202103,0703010G0,Combined ethinylestradiol 35mcg,16917.0,1617975.0,113895.18
202103,0703010M0,Combined mestranol,46.0,3570.0,124.1
202103,0703010P0,Phased formulations of ethinylestradiol,2411.0,227366.0,12094.04
202103,0703010R0,Estradiol valandestradiol valerate with dienogest,856.0,88966.0,26668.5
202103,0703010S0,Estradiol and nomegestrol,104.0,11547.0,2721.79
202103,0703011A0,Etonogestrel/ethinylestradiol,1485.0,6204.0,61401.78
202103,0703021L0,Levonorgestrel,3686.0,419251.0,11022.259999999998
202103,0703021N0,Norethisterone,13480.0,1538296.0,38458.8
202103,0703021Q0,Desogestrel,263191.0,31408439.0,1274072.31
202103,0703022M0,Medroxyprogesterone acetate,72467.0,75918.0,464217.55
202103,0703022P0,Etonogestrel,11062.0,11104.0,926406.72
202103,0703023L0,Levonorgestrel,11685.0,11761.0,1020490.24
202103,0703030G0,Nonoxinol 9,75.0,7614.0,1034.0
202103,0703050A0,Levonorgestrel,4280.0,4706.0,25559.44
202103,0703050B0,Ulipristal acetate (Emergency Contraceptive),2593.0,2600.0,36530.0
202103,0704010A0,Alfuzosin hydrochloride,40422.0,1605675.0,481394.42
202103,0704010C0,Bethanechol chloride,53.0,3916.0,825.3
202103,0704010I0,Distigmine bromide,4.0,310.0,1721.4799999999998
202103,0704010M0,Indoramin,2962.0,188540.0,42068.47
202103,0704010T0,Terazosin hydrochloride,2.0,56.0,21.94
202103,0704010U0,Tamsulosin hydrochloride,688952.0,22390976.0,2525781.86
202103,0704010V0,Tamsulosin and dutasteride hydrochloride,12631.0,426777.0,143974.85
202103,0704010W0,Solifenacin/tamsulosin,4106.0,135139.0,124416.24
202103,0704020AA,Duloxetine hydrochloride,26497.0,1071107.0,277395.44
202103,0704020AB,Solifenacin,219439.0,6732486.0,622502.6
202103,0704020AC,Darifenacin hydrobromide,10903.0,303150.0,275866.5
202103,0704020AD,Fesoterodine fumarate,18701.0,556360.0,512268.62
202103,0704020AE,Mirabegron,146058.0,4124576.0,3987272.25
202103,0704020G0,Flavoxate hydrochloride,1277.0,80487.0,10435.14
202103,0704020J0,Oxybutynin,120197.0,6449284.0,1364446.5099999998
202103,0704020N0,Tolterodine,98951.0,4192750.0,1492828.23
202103,0704020P0,Propiverine hydrochloride,2376.0,107936.0,83419.25
202103,0704020Z0,Trospium chloride,24869.0,907367.0,360229.8
202103,070403000,Other urological pain preparations,7.0,7115.0,1894.75
202103,0704030G0,Potassium citrate,2134.0,902281.0,29216.050000000003
202103,0704030J0,Sodium citrate,106.0,1823.0,635.9100000000001
202103,0704040D0,Chlorhexidine acetate,88.0,97900.0,2643.3
202103,0704050AA,Vardenafil,6021.0,36100.0,76756.48000000001
202103,0704050AC,Avanafil,820.0,4826.0,20369.95
202103,0704050AD,Phentolamine/aviptadil,633.0,4036.0,38342.0
202103,0704050B0,Alprostadil,8073.0,40796.0,466781.2
202103,0704050R0,Tadalafil,68782.0,875756.0,452363.69
202103,0704050Y0,Yohimbine hydrochloride,2.0,144.0,782.19
202103,0704050Z0,Sildenafil (Erectile Dysfunction),283688.0,1997792.0,685273.31
202103,0704060A0,Dapoxetine hydrochloride,465.0,3787.0,18891.88
202103,0801000I0,Calcium folinate,257.0,13809.0,64118.94
202103,0801000T0,Mesna,1.0,15.0,201.45
202103,0801010F0,Chlorambucil,1.0,168.0,288.09
202103,0801010H0,Cyclophosphamide,31.0,1652.0,2296.28
202103,0801010S0,Melphalan,2.0,118.0,214.2
202103,0801030L0,Mercaptopurine,5713.0,227345.0,470158.55
202103,0801030P0,Methotrexate,2784.0,11824.0,183252.83
202103,0801030T0,Tioguanine,7.0,321.0,1003.19
202103,0801030V0,Capecitabine,1.0,168.0,316.01
202103,0801050AA,Imatinib mesilate,15.0,1531.0,48752.55
202103,0801050AX,Everolimus,4.0,81.0,2020.2
202103,0801050BL,Bosutinib,1.0,1.0,30.68
202103,0801050P0,Hydroxycarbamide,8043.0,497218.0,76333.36
202103,0801050X0,Tretinoin,1.0,60.0,195.0
202103,0802010G0,Azathioprine,69243.0,4568548.0,282099.7
202103,0802010M0,Mycophenolate mofetil,18312.0,1902232.0,464342.86
202103,0802010N0,Mycophenolic sodium,702.0,62646.0,85309.14
202103,0802020G0,Ciclosporin,4857.0,339161.0,420225.23
202103,0802020T0,Tacrolimus,10358.0,990062.0,1624053.4500000002
202103,0802020U0,Sirolimus,488.0,19743.0,69148.43
202103,0802040A0,Peginterferon alpha,4.0,21.0,1856.71
202103,0802040AA,Thalidomide (Immunomodulating),5.0,174.0,1854.84
202103,0802040AD,Fingolimod,1.0,112.0,5880.0
202103,0802040AK,Dimethyl fumar,11.0,1515.0,4487.48
202103,0802040AP,Peginterferon beta,38.0,254.0,83058.0
202103,0802040M0,Interferon beta,33.0,710.0,65924.44
202103,0802040U0,Glatiramer acetate,10.0,734.0,14353.89
202103,0803010K0,Diethylstilbestrol,390.0,11447.0,47067.57
202103,0803020H0,Medroxyprogesterone acetate,1207.0,57787.0,46908.66
202103,0803020L0,Megestrol acetate,572.0,17830.0,16833.86
202103,0803041AA,Fulvestrant,36.0,72.0,18806.76
202103,0803041B0,Anastrozole,47831.0,1655489.0,148848.65
202103,0803041C0,Exemestane,12717.0,416848.0,480556.31
202103,0803041L0,Letrozole,86066.0,2802768.0,494663.52
202103,0803041S0,Tamoxifen citrate,54213.0,2144391.0,667884.0
202103,0803041U0,Toremifene citrate,7.0,674.0,653.33
202103,0803042A0,Bicalutamide,19399.0,560424.0,110698.15
202103,0803042B0,Buserelin,2.0,672.0,244.48
202103,0803042E0,Cyproterone acetate,2503.0,91785.0,58737.68
202103,0803042H0,Flutamide,36.0,1675.0,2118.33
202103,0803042K0,Goserelin acetate,19917.0,20359.0,3210100.0
202103,0803042N0,Leuprorelin acetate,18310.0,18562.0,3598797.0300000003
202103,0803042P0,Triptorelin acetate,1594.0,1663.0,118173.3
202103,0803042R0,Degarelix,2156.0,2201.0,284774.24
202103,0803042S0,Triptorelin embonate,1219.0,1222.0,505908.0
202103,0803042U0,Enzalutamide,4.0,280.0,6836.68
202103,0803042W0,Triptorelin,5692.0,5737.0,1187682.0
202103,0803043N0,Octreotide acetate,567.0,13062.0,400733.55
202103,0803043P0,Lanreotide,382.0,429.0,328772.0
202103,090101100,Other oral iron preparations,1286.0,59744.0,15502.32
202103,0901011F0,Ferrous fumarate,394976.0,25666926.0,1079167.7
202103,0901011H0,Ferrous gluconate,24347.0,1229566.0,50180.35
202103,0901011P0,Ferrous sulfate,248968.0,13645328.0,745440.1100000001
202103,0901011Q0,Iron and folic acid,829.0,31323.0,2305.94
202103,0901011W0,Sodium feredetate,15581.0,7054646.0,210915.97
202103,0901011Y0,Ferric maltol,719.0,42556.0,36172.6
202103,0901012I0,Iron sucrose,7.0,40.0,409.6
202103,0901012K0,Iron dextran,52.0,162.0,1291.14
202103,0901012P0,Iron carboxymaltose,2.0,6.0,573.0
202103,0901020D0,Cyanocobalamin,136927.0,7155937.0,1946369.25
202103,0901020G0,Folic acid,720956.0,20469255.0,898903.3799999999
202103,0901020N0,Hydroxocobalamin,191764.0,265447.0,394155.24
202103,0901030D0,Epoetin alfa,78.0,536.0,37869.73
202103,0901030E0,Epoetin beta,74.0,496.0,25741.92
202103,0901030I0,Deferiprone,24.0,1503.0,2780.7
202103,0901030J0,Darbepoetin alfa,477.0,2271.0,155941.84
202103,0901030K0,Deferasirox,25.0,1271.0,19118.4
202103,0901030N0,Methoxy polyethylene glycol-epoetin beta,12.0,13.0,1218.59
202103,0901030P0,Desferrioxamine mesilate,1.0,150.0,699.45
202103,0901030Q0,Epoetin zeta,3.0,20.0,884.6800000000001
202103,0901030R0,Hydroxycarbamide,60.0,3441.0,20390.01
202103,0901040A0,Anagrelide hydrochloride,115.0,13595.0,54998.46
202103,0901040B0,Romiplostim,1.0,1.0,482.0
202103,0901040C0,Eltrombopag,19.0,511.0,20020.0
202103,0901060I0,Filgrastim,14.0,113.0,6102.22
202103,0901060K0,Lenograstim,4.0,95.0,5156.25
202103,0902011AA,Patiromer calcium,81.0,2824.0,16238.0
202103,0902011L0,Calcium polystyrene sulfonate,120.0,53290.0,14594.36
202103,0902011P0,Sodium polystyrene sulfonate,19.0,19976.0,3568.84
202103,0902011U0,Potassium chloride,8956.0,1183133.0,224848.13
202103,0902012H0,Oral rehydration salts,12334.0,425225.0,156132.71999999997
202103,0902012L0,Sodium chloride,8520.0,1120557.0,147327.03
202103,0902013P0,Potassium bicarbonate,6.0,2008.0,4795.42
202103,0902013S0,Sodium bicarbonate,39947.0,4010539.0,146887.16999999998
202103,0902021G0,Glucose,3.0,68.0,63.88
202103,0902021Q0,Sodium bicarbonate,86.0,764.0,8482.67
202103,0902021S0,Sodium chloride,3257.0,145640.0,76640.83
202103,0902021X0,Water for injection,17611.0,269305.0,134151.03
202103,0903000R0,Addaven (Generic),2.0,50.0,137.5
202103,090401000,Other food for special diet preparations,71976.0,252096984.5,8285576.02
202103,090401010,Low protein mixes,1716.0,1857232.0,34574.98
202103,090401020,Low protein grains/flours,212.0,207500.0,3338.38
202103,090401030,Gluten free mixes,8531.0,12219400.0,171525.51
202103,090401070,Gluten free/wheat free grains/flours,116.0,166500.0,832.19
202103,090401090,Maltodextrin,634.0,1089600.0,12416.96
202103,0904010A0,Gluten free/wheat free biscuits,2.0,600.0,12.2
202103,0904010AC,Gluten free/wheat free cereals,1.0,750.0,6.58
202103,0904010AE,Gluten free/low protein cereals,193.0,2357.0,3358.73
202103,0904010AK,Glten free /wheat/free /low/protein cooking aids,1.0,200.0,4.16
202103,0904010AL,Low protein meals,360.0,63738.0,7940.530000000001
202103,0904010AM,Low protein desserts,221.0,75070.0,2975.52
202103,0904010AN,Low protein miscellaneous,54.0,15640.0,554.2
202103,0904010AP,Low protein cereals,292.0,204000.0,4762.24
202103,0904010AQ,Low protein pasta,940.0,760400.0,14388.54
202103,0904010AR,Low protein cooking aids,143.0,63700.0,2128.49
202103,0904010AS,Low protein cakes,241.0,96960.0,2520.96
202103,0904010AT,Low protein snacks,96.0,1632.0,1530.0
