YEAR_MONTH,BNF_SECTION_CODE,BNF_SECTION,ITEMS,TOTAL_QUANTITY,NIC
202103,1305,Preparations for eczema and psoriasis,140887.0,12232336.0,6530874.51
202103,1306,Acne and rosacea,169297.0,7835010.0,2877067.83
202103,1307,Preparations for warts and calluses,11259.0,150307.5,215601.83
202103,1308,Sunscreens and camouflagers,30069.0,1743494.41,989616.44
202103,1309,Shampoos and other preparations for scalp and hair conditions,111943.0,22252710.0,796442.0800000001
202103,1310,Anti-infective skin preparations,252567.0,7825752.0,1391338.47
202103,1311,"Skin cleansers,antiseptics and desloughing agents",20177.0,9916132.0,178503.29
202103,1312,Antiperspirants,3775.0,219571.0,30980.74
202103,1313,Wound management products,1530.0,15767.0,55899.49
202103,1314,Topical circulatory preparations,7331.0,462636.0,36922.14
202103,1315,Miscellaneous topical preparations,129.0,21725.0,10632.55
202103,1404,Vaccines and antisera,235646.0,236115.0,2442777.59
202103,1501,General anaesthesia,31127.0,9880087.0,299424.19
202103,1502,Local anaesthesia,92556.0,1710802.0,1566120.7
202103,1803,X-Ray contrast media,7.0,3400.0,595.0
202103,1902,Selective preparations,38624.0,12218885.0,804092.11
202103,1904,Single substances,167.0,164135.0,1664.46
202103,1905,Other preparations,923.0,47856.0,11486.53
202103,1906,Acids,446.0,129708.0,7330.53
202103,1907,"Base,diluent, suspending agents and stabilisers",44353.0,32030546.0,1582204.22
202103,1908,"Colouring,flavouring and sweetening agents",7.0,800.0,114.55
202103,1909,"Disinfectants, preservatives and sterilising agents",2.0,1000.0,234.28
202103,1913,Cordials and soft drinks,94.0,545376.0,3731.52
202103,1914,Waters,967.0,10763335.0,10236.79
202103,2001,Absorbent Cottons,146.0,90950.0,1116.22
202103,2002,Arm Sling/Bandages,50356.0,695540.0,1238557.28
202103,2003,Wound Management & Other Dressings,314506.0,5668631.2,9966450.61
202103,2004,Gauzes & Gauze Tissue,7460.0,495471.0,207087.56
202103,2005,Tracheostomy & Laryngectomy Appliances,14821.0,759010.0,1241477.1
202103,2006,Foam,1.0,1.0,5.21
202103,2007,Lints,24.0,28375.0,749.5100000000001
202103,2009,Stockinette,46589.0,402111.5,590873.9199999999
202103,201,Positive inotropic drugs,230918.0,6038303.0,354362.31
202103,2010,Surgical Adhesive Tape,23124.0,318384.5,89554.26000000001
202103,2011,Surgical Sutures,2564.0,3532.0,7043.52
202103,2012,Swabs,24206.0,4608803.0,89355.73000000001
202103,2014,"Skin Closure Strips, Sterile",3471.0,19851.0,4830.93
202103,2015,"Skin Adhesive, Sterile",76.0,66.0,767.82
202103,2017,Cervical Collar,28.0,32.0,79.09
202103,202,Diuretics,2591126.0,87077661.0,6798113.970000001
202103,2020,Silk Garments,908.0,3338.0,61148.84
202103,203,Anti-arrhythmic drugs,79351.0,4198651.0,589304.5
202103,204,Beta-adrenoceptor blocking drugs,3488807.0,131260520.0,6599529.890000001
202103,205,Hypertension and heart failure,6305258.0,232384576.0,20547372.62
202103,206,"Nitrates, calcium-channel blockers & other antianginal drugs",4542015.0,161082001.0,15862865.88
202103,207,Sympathomimetics,12596.0,983475.0,646940.12
202103,208,Anticoagulants and protamine,1676248.0,74768101.0,66566116.03
202103,209,Antiplatelet drugs,2794152.0,85346153.0,6623019.39
202103,2101,Other Appliances,860428.0,77639197.0,4872997.25
202103,2102,Catheters,108528.0,7171188.0,13214634.18
202103,2103,Chiropody Appliances,190.0,2657.0,2019.27
202103,2104,Contraceptive Devices,3444.0,3490.0,40158.4
202103,2106,Trusses,155.0,165.0,5306.92
202103,2107,Elastic Hosiery,36817.0,99458.0,675948.57
202103,211,Antifibrinolytic drugs and haemostatics,41687.0,2639425.0,401356.67
202103,2112,Peak Flow Meters,40407.0,40554.0,222325.44
202103,2113,Catheter Maintenance Products,18633.0,10141870.0,618494.1
202103,2114,Lubricant Gels,23595.0,1740437.0,87256.6
202103,2116,Irrigation Solutions,35915.0,1198545.0,253062.25
202103,2118,Vacuum Pumps for Erectile Dysfunction,1229.0,2585.0,134284.9
202103,2119,Oral Film Forming Agents,1296.0,110179.0,58688.01
202103,212,Lipid-regulating drugs,6811464.0,223372902.0,14141586.4
202103,2120,Venous Ulcer Compression System,7654.0,27280.0,342502.76
202103,2121,Dry Mouth Products,42100.0,4431563.0,293669.36
202103,2122,Emollients,817095.0,423838113.0,4693586.48
202103,2123,Vaginal Moisturisers,23470.0,908662.0,209385.99
202103,2124,Nasal Products,27303.0,1839906.0,98426.48
202103,2125,Vaginal Dilators,235.0,245.0,7164.42
202103,2127,Lymphoedema Garments,33171.0,83924.0,2184120.61
202103,2128,Anal Irrigation System,12900.0,52148.0,2004119.35
202103,2129,Pressure Offloading Device,2966.0,4901.0,115616.06
202103,2130,Eye Products,544696.0,8242378.0,4363949.76
202103,2131,Cycloidal Vibration Accessories,9.0,499.0,2495.0
202103,2132,Inhalation Solutions,6300.0,411948.0,167933.16999999998
202103,2133,Indwelling Pleural Cath Drain System,970.0,9070.0,246704.92
202103,2134,Vaginal PH Correction Products,813.0,11806.0,7500.0
202103,2135,Acne Treatment,6.0,300.0,128.0
202103,2136,Adhesive Dressing Remover Ster Silicone,858.0,66441.0,25014.57
202103,2137,Pelvic Toning Devices,38.0,40.0,600.0
202103,2138,Low Friction Products,2985.0,6549.0,70378.51
202103,2139,Prosthetic Adhesives,11.0,165.0,116.55
202103,2140,Bacterial Decolonisation Products,148.0,12028.0,718.6199999999999
202103,2141,Physical Debridement Device,6540.0,77609.0,386019.92
202103,2142,Jaw Rehabilitation Device,88.0,444.0,7635.040000000001
202103,2143,Micro-Enema - Sodium Citrate,285.0,5486.0,2381.85
202103,2145,Douches,2.0,2.0,10.34
202103,2146,Hernia Support Garments,92.0,132.0,4870.799999999999
202103,2147,Dev For Fungal Nail Infections,76.0,140.0,1539.1999999999998
202103,2148,Detection Sensor Interstitial Fluid/Gluc,99508.0,223150.0,7810250.0
202103,2149,Pulsed Electromagnetic Stimulator,91.0,131.0,1827.45
202103,2202,Anal Plugs,759.0,29444.0,69690.73
202103,2205,Catheter Valves,10516.0,73041.0,183716.4
202103,2210,Drainable Dribbling Appliances,2.0,12.0,177.06
202103,2215,Faecal Collectors,257.0,5310.0,12939.29
202103,2230,Incontinence Sheaths,13992.0,553702.0,985906.08
202103,2240,Incontinence Sheath Fixing Strips & Adh,1626.0,45816.0,29369.85
202103,2250,Leg Bags,56154.0,672744.0,1905166.59
202103,2260,Night Drainage Bags,83025.0,2145046.0,1210737.36
202103,2270,Suspensory Systems,1127.0,8584.0,54794.73
202103,2280,Tubing And Accessories,24488.0,160340.0,348971.83
202103,2285,Insert For Female Stress Incont,265.0,453.0,17046.59
202103,2290,Urinal Systems,1222.0,9734.0,57991.37
202103,2305,Adhesive Discs/Rings/Pads/Plasters,20412.0,1415580.0,865176.24
202103,2310,Adhesive (Pastes/Sprays/Solutions),195.0,36966.0,5686.81
202103,2315,Adhesive Removers (Sprays/Liquids/Wipes),84399.0,10926958.0,1758774.15
202103,2320,Bag Closures,398.0,18040.0,4739.71
202103,2325,Bag Covers,472.0,1632.0,14926.43
202103,2330,Belts,8316.0,12929.0,427141.58
202103,2335,Colostomy Bags,35463.0,2500113.0,7696152.449999999
202103,2340,Colostomy Sets,1.0,6.0,525.24
202103,2345,Deodorants,8077.0,1517860.0,101240.03
202103,2346,Discharge Solidifying Agents,2623.0,496717.0,146504.72999999998
202103,2350,Filters/Bridges,297.0,16971.0,14179.03
202103,2355,Flanges,20.0,133.0,2174.4300000000003
202103,2360,Ileostomy Bags,55410.0,2172199.0,8577637.55
202103,2370,Irrigation Washout Appliances,2818.0,68308.0,108435.93
202103,2375,Pressure Plates/Shields,120.0,329.0,2991.9300000000003
202103,2380,Skin Fillers And Protectives,282246.0,30616066.9,3126925.92
202103,2385,Skin Protectors,18743.0,756449.0,1482927.9700000002
202103,2390,Stoma Caps/Dressings,1317.0,61990.0,86056.49
202103,2392,Tubing & Accessories,416.0,7285.0,17999.93
202103,2394,Two Piece Ostomy Systems,21061.0,813555.0,2022942.95
202103,2396,Urostomy Bags,11714.0,344172.0,2053727.5
202103,301,Bronchodilators,2481696.0,16990245.0,28577267.45
202103,302,Corticosteroids (respiratory),1862951.0,2377676.0,52846581.74
202103,303,"Cromoglycate, leukotriene and phosphodesterase type-4 inhib",323817.0,10001378.0,973303.63
202103,304,"Antihistamines, hyposensitisation and allergic emergencies",1182131.0,56808636.0,6113451.19
202103,307,Mucolytics,256625.0,34363082.0,1851390.3
202103,308,Aromatic inhalations,19.0,3062.0,62.28
202103,309,Cough preparations,11520.0,3218569.0,36658.99
202103,310,Systemic nasal decongestants,1583.0,149818.0,12116.79
202103,311,Antifibrotics,1.0,270.0,2151.1
202103,401,Hypnotics and anxiolytics,1249710.0,36632230.0,8394697.43
202103,402,Drugs used in psychoses and related disorders,1139043.0,40340828.0,11004165.14
202103,403,Antidepressant drugs,7129148.0,264128228.0,31933609.64
202103,404,CNS stimulants and drugs used for ADHD,172150.0,6981127.0,7232501.05
202103,405,Drugs used in the treatment of obesity,28934.0,2643239.0,780398.12
202103,406,Drugs used in nausea and vertigo,532993.0,32908993.0,3525389.05
202103,407,Analgesics,5223604.0,569225980.6,39966515.37
202103,408,Antiepileptic drugs,2616158.0,213314093.0,29030112.52
202103,409,Drugs used in parkinsonism and related disorders,446358.0,30943785.0,8625112.17
202103,410,Drugs used in substance dependence,358385.0,139118716.1,6344898.69
202103,411,Drugs for dementia,344143.0,8436540.0,2548044.65
202103,501,Antibacterial drugs,2449513.0,87969909.5,15425343.21
202103,502,Antifungal drugs,130241.0,3607821.0,681288.76
202103,503,Antiviral drugs,89922.0,4588219.0,1286494.33
202103,504,Antiprotozoal drugs,218122.0,6013475.0,1058739.1800000002
202103,505,Anthelmintics,7396.0,157069.0,44995.21
202103,601,Drugs used in diabetes,5073200.0,314606429.0,104888901.21
202103,602,Thyroid and antithyroid drugs,2926967.0,106793746.0,7881836.41
202103,603,Corticosteroids (endocrine),613695.0,32372183.0,3118053.2800000003
202103,604,Sex Hormones,762515.0,38483987.0,7503538.52
202103,605,"Hypothalamic and pituitary hormones and anti, oestrogens",27890.0,1270787.5,3828492.39
202103,606,Drugs affecting bone metabolism,553185.0,2817859.0,2757224.73
202103,607,Other endocrine drugs,8099.0,161040.0,613918.09
202103,702,Treatment of vaginal and vulval conditions,232039.0,4063975.0,2917710.72
202103,703,Contraceptives,659224.0,58693294.0,5871396.17
202103,704,Drugs for genito-urinary disorders,1789219.0,53249248.0,14100819.61
202103,801,Cytotoxic drugs,16861.0,754311.0,849181.33
202103,802,Drugs affecting the immune response,104062.0,7885912.0,3122594.17
202103,803,Sex hormones and hormone antagonists in malignant disease,274820.0,7825377.0,11735798.1
202103,901,Anaemias and some other blood disorders,1737321.0,75644952.0,5732790.85
202103,902,Fluids and electrolytes,90940.0,7233329.0,933730.08
202103,903,Intravenous nutrition,2.0,50.0,137.5
202103,904,Oral nutrition,464039.0,2328391731.5,35391834.06
202103,905,Minerals,182884.0,29745241.0,4102083.96
202103,906,Vitamins,2778868.0,127970269.5,11995714.82
202103,908,Metabolic disorders,401.0,132921.0,234472.8
202103,909,Foods,20948.0,95403800.5,2147678.35
202103,910,Compound vitamin and mineral formulations,11008.0,420829.0,79994.45000000001
202103,911,Health supplements,5274.0,358867.0,302405.24
202103,912,Other health supplements,10707.0,413465.0,47160.14
202104,1001,Drugs used in rheumatic diseases and gout,1819596.0,83582194.0,9910783.73
202104,1002,Drugs used in neuromuscular disorders,133319.0,22245680.0,1188396.29
202104,1003,Drugs for soft-tissue disorders and topical pain relief,564283.0,60024224.0,3147977.09
202104,101,Dyspepsia and gastro-oesophageal reflux disease,370018.0,182521575.0,2250810.45
202104,102,Antispasmodics and other drugs altering gut motility,388087.0,33647111.0,4807508.85
202104,103,Antisecretory drugs and mucosal protectants,5961277.0,215472970.0,17354556.78
202104,104,Acute diarrhoea,131906.0,12249130.0,745151.36
202104,105,Chronic bowel disorders,220516.0,27104903.0,10651485.2
202104,106,Laxatives,1576278.0,208938743.0,10221467.84
202104,107,Local preparations for anal and rectal disorders,108076.0,2870751.0,752100.09
202104,108,Stoma care,1.0,92.0,5.01
202104,109,Drugs affecting intestinal secretions,79937.0,17317144.0,4338386.720000001
202104,1103,Anti-infective eye preparations,76927.0,667957.0,712896.6799999999
202104,1104,Corticosteroids and other anti-inflammatory preparations,179890.0,2797358.5,2130136.96
202104,1105,Mydriatics and cycloplegics,6990.0,133424.0,439472.1
202104,1106,Treatment of glaucoma,782717.0,11064275.0,8557116.649999999
202104,1107,Local anaesthetics,44.0,878.0,491.81
202104,1108,Miscellaneous ophthalmic preparations,304998.0,7578954.5,1818853.47
202104,1201,Drugs acting on the ear,115070.0,716570.5,618033.24
202104,1202,Drugs acting on the nose,702138.0,3271436.0,5190453.6
202104,1203,Drugs acting on the oropharynx,80504.0,17560810.5,562551.87
202104,1301,Management of skin conditions,4450.0,2464310.0,16733.57
202104,1302,Emollient and barrier preparations,596979.0,303883360.0,4370572.77
202104,1303,Topical local anaesthetics and antipruritics,23889.0,6344120.0,226828.45
202104,1304,Topical corticosteroids,995351.0,52628756.0,5428040.84
202104,1305,Preparations for eczema and psoriasis,137223.0,11971516.0,6203679.91
202104,1306,Acne and rosacea,154381.0,7166256.0,2632952.84
202104,1307,Preparations for warts and calluses,10626.0,143106.5,190880.5
202104,1308,Sunscreens and camouflagers,30431.0,1903459.76,981046.67
202104,1309,Shampoos and other preparations for scalp and hair conditions,105897.0,21108845.0,753511.99
202104,1310,Anti-infective skin preparations,236932.0,7350584.0,1324867.1
202104,1311,"Skin cleansers,antiseptics and desloughing agents",19029.0,9226802.0,164967.76
202104,1312,Antiperspirants,3736.0,214310.0,24733.96
202104,1313,Wound management products,1431.0,14521.0,50684.87
202104,1314,Topical circulatory preparations,7177.0,455336.0,36339.600000000006
202104,1315,Miscellaneous topical preparations,142.0,21630.0,13903.27
202104,1404,Vaccines and antisera,131367.0,132061.0,1418147.71
202104,1405,Immunoglobulins,5.0,6.0,1326.5
202104,1501,General anaesthesia,29183.0,38565407.0,281724.16000000003
202104,1502,Local anaesthesia,88588.0,1628967.0,1502977.94
202104,1803,X-Ray contrast media,6.0,5500.0,962.5
202104,1902,Selective preparations,34925.0,11665490.0,675233.0900000001
202104,1904,Single substances,161.0,154315.0,10689.92
202104,1905,Other preparations,917.0,48362.0,11381.8
202104,1906,Acids,427.0,142845.0,8769.31
202104,1907,"Base,diluent, suspending agents and stabilisers",44386.0,32180498.0,1590818.15
202104,1908,"Colouring,flavouring and sweetening agents",4.0,400.0,62.6
202104,1913,Cordials and soft drinks,93.0,412452.0,2822.04
202104,1914,Waters,957.0,9776121.0,9211.56
202104,2001,Absorbent Cottons,139.0,93825.0,1132.55
202104,2002,Arm Sling/Bandages,47176.0,659118.0,1175303.11
202104,2003,Wound Management & Other Dressings,300929.0,5484636.1,9544729.21
202104,2004,Gauzes & Gauze Tissue,6768.0,389695.0,191759.3
202104,2005,Tracheostomy & Laryngectomy Appliances,13902.0,693385.0,1133112.32
202104,2006,Foam,1.0,4.0,20.82
202104,2007,Lints,27.0,23325.0,629.72
202104,2009,Stockinette,44005.0,387154.0,571803.9400000001
202104,201,Positive inotropic drugs,222889.0,5842275.0,356972.34
202104,2010,Surgical Adhesive Tape,21642.0,303246.0,86114.58
202104,2011,Surgical Sutures,2971.0,4296.0,8830.84
202104,2012,Swabs,23832.0,4605098.0,88460.56
202104,2014,"Skin Closure Strips, Sterile",3191.0,18957.0,4597.09
202104,2015,"Skin Adhesive, Sterile",72.0,52.0,684.32
202104,2017,Cervical Collar,33.0,38.0,95.4
202104,202,Diuretics,2511779.0,84547275.0,6555061.3100000005
202104,2020,Silk Garments,881.0,3230.0,58694.93
202104,203,Anti-arrhythmic drugs,77594.0,4115866.0,577652.49
202104,204,Beta-adrenoceptor blocking drugs,3385787.0,127641885.0,6410457.359999999
202104,205,Hypertension and heart failure,6123162.0,225925435.0,20309324.49
202104,206,"Nitrates, calcium-channel blockers & other antianginal drugs",4409474.0,156483361.0,15546480.82
202104,207,Sympathomimetics,12030.0,931549.0,645396.34
202104,208,Anticoagulants and protamine,1635288.0,73039389.0,65193795.34
202104,209,Antiplatelet drugs,2707607.0,82932997.0,7001202.02
202104,2101,Other Appliances,817061.0,72629758.0,4663416.11
202104,2102,Catheters,111135.0,7584290.0,13982334.54
202104,2103,Chiropody Appliances,181.0,2428.0,1329.4
202104,2104,Contraceptive Devices,3085.0,3118.0,36048.0
202104,2106,Trusses,135.0,140.0,4358.5
202104,2107,Elastic Hosiery,35072.0,94639.0,643059.14
202104,211,Antifibrinolytic drugs and haemostatics,39706.0,2512976.0,408117.64
202104,2112,Peak Flow Meters,36729.0,36916.0,201649.02
202104,2113,Catheter Maintenance Products,18771.0,10127570.0,619324.24
202104,2114,Lubricant Gels,23627.0,1742819.0,88131.31
202104,2116,Irrigation Solutions,34537.0,1136398.0,244659.49
202104,2118,Vacuum Pumps for Erectile Dysfunction,1107.0,2346.0,118916.53
202104,2119,Oral Film Forming Agents,1243.0,100094.0,58683.94
202104,212,Lipid-regulating drugs,6609262.0,216945338.0,14034922.240000002
202104,2120,Venous Ulcer Compression System,7253.0,25780.0,330426.12
202104,2121,Dry Mouth Products,41173.0,4329451.0,286987.76
202104,2122,Emollients,824458.0,427376028.0,4731977.5
202104,2123,Vaginal Moisturisers,22504.0,877416.0,201960.99
202104,2124,Nasal Products,27975.0,1846298.0,98649.45
202104,2125,Vaginal Dilators,228.0,228.0,6772.52
202104,2127,Lymphoedema Garments,31887.0,80172.0,2092794.79
202104,2128,Anal Irrigation System,13766.0,59010.0,2277964.17
202104,2129,Pressure Offloading Device,2771.0,4593.0,104566.77
202104,2130,Eye Products,528259.0,8015461.0,4257540.44
202104,2131,Cycloidal Vibration Accessories,3.0,168.0,840.0
202104,2132,Inhalation Solutions,5799.0,382218.0,152697.63
202104,2133,Indwelling Pleural Cath Drain System,980.0,9112.0,250691.2
202104,2134,Vaginal PH Correction Products,733.0,10812.0,7109.25
202104,2135,Acne Treatment,2.0,50.0,26.0
202104,2136,Adhesive Dressing Remover Ster Silicone,852.0,64735.0,24865.53
202104,2137,Pelvic Toning Devices,49.0,49.0,732.9
202104,2138,Low Friction Products,2736.0,6061.0,65155.19
