YEAR_MONTH,BNF_CHAPTER_CODE,BNF_CHAPTER,ITEMS,TOTAL_QUANTITY,NIC
202512,3,Respiratory System,6572719.0,142390010.0,110559691.96
202512,4,Central Nervous System,21388167.0,1416266967.8,146250333.16
202512,5,Infections,4007797.0,152981661.5,23007595.450000003
202512,6,Endocrine System,13138661.0,619534232.5,215397935.78
202512,7,"Obstetrics, Gynaecology and Urinary-Tract Disorders",3308186.0,129373893.0,27044014.4
202512,8,Malignant Disease and Immunosuppression,412508.0,16068750.0,15631372.93
202512,9,Nutrition and Blood,6392447.0,3299442178.3,84911488.47999999
202601,1,Gastro-Intestinal System,10253489.0,768973467.0,60568185.75
202601,10,Musculoskeletal and Joint Diseases,2729405.0,177156641.0,12401916.21
202601,11,Eye,1301720.0,25294234.0,14120684.51
202601,12,"Ear, Nose and Oropharynx",1006005.0,20667888.8,7901586.68
202601,13,Skin,2304210.0,389273153.0,27135224.95
202601,14,Immunological Products and Vaccines,549407.0,550779.5,8994065.78
202601,15,Anaesthesia,162464.0,18585814.5,2045099.54
202601,18,Preparations used in Diagnosis,4.0,5500.0,962.5
202601,19,Other Drugs and Preparations,52036.0,22813062.0,1162203.79
202601,2,Cardiovascular System,33192362.0,1168729244.2,102182141.42
202601,20,Dressings,436373.0,11475670.46,15371000.29
202601,21,Appliances,3590669.0,635905811.0,81775196.47999999
202601,22,Incontinence Appliances,250547.0,4516530.0,6333794.17
202601,23,Stoma Appliances,693130.0,66386107.900000006,38403443.62
202601,3,Respiratory System,6309926.0,139398343.0,108279136.43
202601,4,Central Nervous System,20612248.0,1353179468.4,136312972.91
202601,5,Infections,3749178.0,132337636.0,21267859.59
202601,6,Endocrine System,12606979.0,593907236.5,205360582.23
202601,7,"Obstetrics, Gynaecology and Urinary-Tract Disorders",3235081.0,127960100.0,26723861.220000003
202601,8,Malignant Disease and Immunosuppression,403225.0,15491241.0,15657025.26
202601,9,Nutrition and Blood,6190877.0,3135533286.3,80545530.75999999
202602,1,Gastro-Intestinal System,9427961.0,703026939.0,55292058.07
202602,10,Musculoskeletal and Joint Diseases,2519630.0,163176804.0,11215569.830000002
202602,11,Eye,1231255.0,24168831.0,13379753.44
202602,12,"Ear, Nose and Oropharynx",932383.0,19298885.8,7395691.970000001
202602,13,Skin,2106822.0,352645410.5,24938398.72
202602,14,Immunological Products and Vaccines,377915.0,379315.0,5917868.62
202602,15,Anaesthesia,154497.0,23985498.5,1904540.35
202602,18,Preparations used in Diagnosis,6.0,9000.0,1575.0
202602,19,Other Drugs and Preparations,48675.0,22044021.0,1070546.09
202602,2,Cardiovascular System,30718032.0,1078737311.2,95654595.75
202602,20,Dressings,386985.0,10343544.68,13532886.62
202602,21,Appliances,3308234.0,578332279.5,75754720.52
202602,22,Incontinence Appliances,222660.0,3980149.0,5616222.29
202602,23,Stoma Appliances,637314.0,60737414.8,35626911.14
202602,3,Respiratory System,5719855.0,128284495.0,98420319.73
202602,4,Central Nervous System,18984763.0,1242478443.6,129159810.02
202602,5,Infections,3350388.0,125965824.0,19375472.92
202602,6,Endocrine System,11585067.0,544652482.0,188549860.04
202602,7,"Obstetrics, Gynaecology and Urinary-Tract Disorders",2965313.0,114371287.0,24431021.31
202602,8,Malignant Disease and Immunosuppression,373886.0,14284752.0,14201872.67
202602,9,Nutrition and Blood,5739193.0,2914867687.4,75837652.99000001
202603,1,Gastro-Intestinal System,10291025.0,767923829.0,61220231.620000005
202603,10,Musculoskeletal and Joint Diseases,2780144.0,179978100.0,12382313.23
202603,11,Eye,1346361.0,26533049.0,14677621.04
202603,12,"Ear, Nose and Oropharynx",1052668.0,20782571.1,8207000.130000001
202603,13,Skin,2342671.0,387769994.0,27617139.0
202603,14,Immunological Products and Vaccines,288352.0,289508.0,4546986.4
202603,15,Anaesthesia,160133.0,8595657.5,2004338.29
202603,18,Preparations used in Diagnosis,2.0,2000.0,350.0
202603,19,Other Drugs and Preparations,52829.0,25610200.0,1176793.46
202603,2,Cardiovascular System,33746325.0,1189714689.6,104997330.81
202603,20,Dressings,423067.0,11283697.06,14836571.44
202603,21,Appliances,3609152.0,637639323.5,82745017.55
202603,22,Incontinence Appliances,244410.0,4307479.0,6126522.029999999
202603,23,Stoma Appliances,697529.0,66318910.5,39247492.43
202603,3,Respiratory System,6313669.0,146935788.0,107569869.95
202603,4,Central Nervous System,20776167.0,1359664036.2,142390770.75
202603,5,Infections,3584399.0,135398809.0,21256033.83
202603,6,Endocrine System,12710662.0,598030648.5,208930138.82
202603,7,"Obstetrics, Gynaecology and Urinary-Tract Disorders",3233801.0,124431802.0,26601263.94
202603,8,Malignant Disease and Immunosuppression,411895.0,15785453.0,15499445.05
202603,9,Nutrition and Blood,6223623.0,3182478708.3,82638660.63
202604,1,Gastro-Intestinal System,10120171.0,756531811.0,60248546.84
202604,10,Musculoskeletal and Joint Diseases,2737331.0,178096677.0,12540955.77
202604,11,Eye,1312277.0,25954659.0,13989134.55
202604,12,"Ear, Nose and Oropharynx",1024598.0,20071191.0,7818678.82
202604,13,Skin,2279739.0,382432609.5,26577736.96
202604,14,Immunological Products and Vaccines,184400.0,185436.0,2879449.36
202604,15,Anaesthesia,146588.0,22485272.0,1911624.69
202604,19,Other Drugs and Preparations,53202.0,25003703.0,1257778.82
202604,2,Cardiovascular System,33152997.0,1165840242.0,111692453.85
202604,20,Dressings,405679.0,10962839.36,14437710.52
202604,21,Appliances,3524708.0,636940070.5,80775593.53999999
202604,22,Incontinence Appliances,237691.0,4211968.0,5967584.970000001
202604,23,Stoma Appliances,683874.0,65531342.0,37847549.53
202604,3,Respiratory System,6211295.0,148989311.0,105054378.28
202604,4,Central Nervous System,20446635.0,1340779470.8,140091504.8
202604,5,Infections,3270632.0,117667338.5,20848320.63
202604,6,Endocrine System,12471658.0,585800835.0,204933493.39
202604,7,"Obstetrics, Gynaecology and Urinary-Tract Disorders",3187238.0,123475723.0,26519271.93
202604,8,Malignant Disease and Immunosuppression,403393.0,15353987.0,15327106.76
202604,9,Nutrition and Blood,6101952.0,3110910895.9,80852306.12
202605,1,Gastro-Intestinal System,9843831.0,731519655.0,58714810.41
202605,10,Musculoskeletal and Joint Diseases,2685990.0,173633286.0,12252619.97
202605,11,Eye,1279819.0,25331502.0,13666729.13
202605,12,"Ear, Nose and Oropharynx",992212.0,19562018.5,7568632.47
202605,13,Skin,2190046.0,369685321.5,25754857.42
202605,14,Immunological Products and Vaccines,165402.0,166503.0,2555023.6
202605,15,Anaesthesia,149279.0,20397183.0,1875755.07
202605,18,Preparations used in Diagnosis,3.0,2200.0,385.0
202605,19,Other Drugs and Preparations,54796.0,25088551.0,1256220.94
202605,2,Cardiovascular System,32454560.0,1144809653.2,112732926.91
202605,20,Dressings,391093.0,10371693.16,13645413.83
202605,21,Appliances,3462996.0,616132639.0,81432594.88
202605,22,Incontinence Appliances,241521.0,4252240.0,6094990.12
202605,23,Stoma Appliances,676094.0,64622675.0,38069163.63
202605,3,Respiratory System,6056850.0,146867314.0,102912349.07
202605,4,Central Nervous System,19941097.0,1304081119.0,140612957.43
202605,5,Infections,3142169.0,115599747.5,20579972.31
202605,6,Endocrine System,12265358.0,576793375.5,202808754.16000003
202605,7,"Obstetrics, Gynaecology and Urinary-Tract Disorders",3134413.0,121817516.0,26662511.33
202605,8,Malignant Disease and Immunosuppression,393078.0,15081425.0,15072219.63
202605,9,Nutrition and Blood,5936819.0,3000045635.4,78416556.39
202606,1,Gastro-Intestinal System,10317703.0,765342623.0,61775607.07
202606,10,Musculoskeletal and Joint Diseases,2829269.0,182701794.0,12844481.08
202606,11,Eye,1381051.0,26905925.0,14564486.23
202606,12,"Ear, Nose and Oropharynx",1093970.0,20903328.2,8362882.859999999
202606,13,Skin,2324155.0,389317934.0,27117524.970000003
202606,14,Immunological Products and Vaccines,153682.0,154907.0,2321487.67
202606,15,Anaesthesia,155608.0,9963012.0,1959039.11
202606,19,Other Drugs and Preparations,51228.0,25601259.0,1276665.26
202606,2,Cardiovascular System,33826351.0,1188651689.4,123659382.46
202606,20,Dressings,453664.0,11853637.52,15676621.12
202606,21,Appliances,3671512.0,642422356.5,86664854.47999999
202606,22,Incontinence Appliances,251768.0,4421603.0,6302589.220000001
202606,23,Stoma Appliances,726995.0,69264928.80000001,40701055.03
202606,3,Respiratory System,6428228.0,160348210.0,108452770.81
202606,4,Central Nervous System,20844341.0,1357849165.4,149626771.44
202606,5,Infections,3297440.0,119467923.0,21497383.43
202606,6,Endocrine System,12862251.0,602303682.0,212446370.23
202606,7,"Obstetrics, Gynaecology and Urinary-Tract Disorders",3299210.0,128821952.0,28454985.7
202606,8,Malignant Disease and Immunosuppression,411075.0,15727392.0,15855025.24
202606,9,Nutrition and Blood,6236226.0,3204262270.8,83675593.78999999
