YEAR_MONTH,ORG_CODE,ORG_NAME,ITEMS,TOTAL_QUANTITY,NIC
202503,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,1422173.0,83143985.6,10445812.04
202503,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,1151032.0,62248906.4,10400473.67
202503,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2811867.0,216214547.7,26823969.43
202503,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,3615395.0,269250536.4,28879840.24
202503,QSL,NHS SOMERSET INTEGRATED CARE BOARD,936279.0,64553957.4,8850631.6
202503,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,2224400.0,162572442.6,24732700.55
202503,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,1132229.0,69753417.9,8700909.75
202503,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",2381225.0,168574489.7,23664047.05
202503,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,2245118.0,221774810.0,20676119.62
202503,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1872236.0,118125454.5,31742434.21
202503,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1383590.0,111300822.3,12468686.7
202503,QVV,NHS DORSET INTEGRATED CARE BOARD,1308276.0,100467112.1,11664743.18
202503,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2112050.0,137645349.29999998,16653937.37
202503,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,7386945.0,543300511.9000001,58525073.06999999
202503,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1754587.0,141322053.2,14208046.31
202503,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1214175.0,93070829.7,11773511.82
202503,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,5304813.0,513820682.7,48131605.83
202504,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,3656243.0,276599851.9,29818035.78
202504,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,3119260.0,193415810.3,21803106.86
202504,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,1352412.0,426638733.4,19931583.69
202504,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1919644.0,127941794.7,18067966.38
202504,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1424454.0,106228947.1,12609341.23
202504,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2180396.0,241021703.1,21147248.65
202504,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,7419633.0,461559436.8,50518901.46
202504,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1799233.0,143273119.7,14562897.52
202504,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2030160.0,123081941.3,15077588.4
202504,QJK,NHS DEVON INTEGRATED CARE BOARD,2160053.0,156485208.7,17648266.35
202504,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,1912173.0,116041971.9,13401435.44
202504,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",2088600.0,161145464.60000002,17387469.11
202504,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2201688.0,172068133.7,19561875.08
202504,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2872615.0,457220082.3,30507887.94
202504,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,2439209.0,157420997.2,20705798.82
202504,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,3193487.0,262796107.5,24545031.06
202504,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2065091.0,160323794.6,17221892.75
202504,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2138533.0,136989570.7,15979591.49
202504,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2330822.0,191359523.3,20053183.02
202504,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,975777.0,75893547.5,9357128.59
202504,QNX,NHS SUSSEX INTEGRATED CARE BOARD,2851286.0,193503066.3,28916697.33
202504,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",836598.0,64285803.8,7550161.66
202504,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,5790428.0,501332211.0,51957499.95
202504,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,3546740.0,244008894.1,27116318.39
202504,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",1525032.0,103786419.0,11808870.44
202504,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,1424084.0,82657312.5,10417971.67
202504,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,1154801.0,62241475.0,10412221.5
202504,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2757678.0,212549894.3,26000484.86
202504,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,3564130.0,265142616.1,28260748.74
202504,QSL,NHS SOMERSET INTEGRATED CARE BOARD,912760.0,62451904.9,8515045.540000001
202504,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,2229441.0,163193741.8,24481925.13
202504,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,1105057.0,67918780.1,8463711.89
202504,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",2338500.0,166134652.4,23224711.91
202504,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,2322720.0,232184691.5,21562907.03
202504,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1867467.0,116791014.9,30671543.74
202504,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1367460.0,109375133.5,12253898.99
202504,QVV,NHS DORSET INTEGRATED CARE BOARD,1290224.0,98490487.2,11320199.6
202504,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2125225.0,138903495.9,16650796.169999998
202504,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,7591003.0,585834501.1,60312360.85
202504,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1878501.0,149446469.6,15170127.98
202504,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1202322.0,92130044.6,11623778.5
202504,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,5306914.0,513096116.5,47728789.03
202505,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,3762213.0,287879270.8,31127183.21
202505,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,3232389.0,199988960.3,22967076.96
202505,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,1389576.0,543286908.4,22927971.98
202505,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1984772.0,133205575.0,18972308.84
202505,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1453525.0,108054709.1,13038320.12
202505,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2278869.0,251036580.7,22355541.42
202505,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,7557447.0,471440167.7,52368173.870000005
202505,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1894222.0,153151701.3,15566900.28
202505,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2141740.0,129945132.1,16115543.85
202505,QJK,NHS DEVON INTEGRATED CARE BOARD,2253328.0,165239564.5,18617628.41
202505,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,2000385.0,123098650.9,14214291.830000002
202505,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",2196205.0,170193146.60000002,18499769.21
202505,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2302275.0,181381730.2,20744245.52
202505,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2984461.0,484189183.0,32250684.92
202505,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,2514955.0,163922200.2,21664680.29
202505,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,3247251.0,271586476.2,25680267.48
202505,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2091649.0,165076406.9,17871717.32
202505,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2224720.0,142640102.89999998,16799561.34
202505,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2456436.0,199397070.5,21352764.07
202505,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,1030858.0,80210778.1,9931033.32
202505,QNX,NHS SUSSEX INTEGRATED CARE BOARD,2965454.0,204112427.8,30528245.56
202505,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",869021.0,67402070.5,8017167.15
202505,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,5955064.0,517562863.2000001,54029967.25
202505,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,3671964.0,255125857.2,28350999.83
202505,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",1585147.0,107817249.5,12490680.04
202505,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,1488012.0,87610072.5,10996096.27
202505,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,1189391.0,64289752.1,10731864.59
202505,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2883157.0,223406851.7,27514480.14
202505,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,3601515.0,265689396.1,28970722.83
202505,QSL,NHS SOMERSET INTEGRATED CARE BOARD,968042.0,66746658.6,9261763.13
202505,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,2299669.0,169412528.9,25311108.71
202505,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,1169962.0,71827932.3,9074170.04
202505,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",2476719.0,176444514.89999998,25016661.02
202505,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,2355161.0,233257084.2,21832503.64
202505,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1969285.0,123270331.5,34177381.63
202505,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1419166.0,115103658.9,13094214.19
202505,QVV,NHS DORSET INTEGRATED CARE BOARD,1362415.0,104354925.6,12062145.71
202505,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2190363.0,144600990.9,17489928.27
202505,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,7852647.0,590447452.7,63483812.46
202505,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1890077.0,151976653.0,15451189.62
202505,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1251949.0,99802578.0,12286569.96
202505,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,5477437.0,533258003.7,50378440.28
202506,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,3618681.0,276241085.5,30498697.630000003
202506,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,3143338.0,196016189.1,22546998.61
202506,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,1380787.0,488074064.5,21726010.78
202506,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1932204.0,130984833.2,18783461.71
202506,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1410808.0,106309833.1,12888282.19
202506,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2218672.0,243730799.8,22135410.81
202506,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,7403125.0,461651892.4,51498564.010000005
202506,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1813718.0,146333874.7,14973376.87
202506,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2069128.0,126020627.4,15756684.45
202506,QJK,NHS DEVON INTEGRATED CARE BOARD,2176921.0,159995531.7,18137342.55
202506,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,1983065.0,122892265.4,14212312.74
202506,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",2100076.0,162945729.39999998,17873765.919999998
202506,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2238003.0,175711873.0,20386759.28
202506,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2907113.0,454282535.7000001,31246997.49
202506,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,2452677.0,158403117.89999998,21250718.42
202506,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,3216605.0,266902635.1,25429716.31
202506,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2071263.0,161041362.7,17919505.03
202506,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2139176.0,138297456.8,16294195.14
202506,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2357382.0,193221429.3,20949997.91
202506,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,1014891.0,78745450.0,9978699.51
202506,QNX,NHS SUSSEX INTEGRATED CARE BOARD,2872976.0,196699577.1,30171455.93
202506,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",849988.0,66362131.2,7930057.82
202506,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,5792837.0,504426191.7,53802099.52
202506,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,3592201.0,251313790.5,27946664.6
202506,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",1534230.0,104235441.8,12210198.45
202506,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,1457522.0,85818654.1,10931386.87
202506,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,1179324.0,63883288.8,10720091.19
202506,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2792343.0,216729774.0,26880442.36
202506,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,3419474.0,253955650.3,27656285.630000003
202506,QSL,NHS SOMERSET INTEGRATED CARE BOARD,936963.0,64815964.6,9208600.04
202506,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,2220585.0,163130902.2,24995494.0
202506,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,1144980.0,71286195.9,9032655.83
202506,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",2390061.0,170258726.4,24410633.01
202506,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,2243761.0,224262203.0,21189153.14
202506,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1888998.0,117888842.9,32769112.69
202506,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1368037.0,112046670.5,12744994.44
202506,QVV,NHS DORSET INTEGRATED CARE BOARD,1301649.0,101072517.4,11626338.06
202506,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2144951.0,140436344.1,17143289.97
202506,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,7571299.0,566223323.5,61820325.57
202506,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1839917.0,147291362.0,15197207.31
202506,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1222638.0,95362828.8,12067479.32
202506,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,5343328.0,518815587.6,49478807.18
202507,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,3880472.0,294929503.9,32121400.79
202507,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,3317235.0,205935135.6,23426272.9
202507,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,1465882.0,840610050.0,29909602.75
202507,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2058336.0,138928895.6,20129121.130000003
202507,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1516696.0,113119734.0,13694296.239999998
202507,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2355163.0,260372111.7,23118978.16
202507,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,7850580.0,495690625.8,54131837.73
202507,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1942188.0,156588055.4,15860481.04
202507,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2178745.0,133277674.4,16380694.95
202507,QJK,NHS DEVON INTEGRATED CARE BOARD,2297986.0,169600577.1,18889905.17
202507,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,2058427.0,127796991.5,14601626.78
202507,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",2263661.0,175190180.96,19074403.35
202507,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2362298.0,187146552.2,21535394.41
202507,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,3058127.0,498908614.1,33072381.57
202507,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,2589204.0,166353673.2,22439052.29
202507,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,3387108.0,284200341.6,26784395.9
202507,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2169908.0,169589076.5,18546705.97
202507,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2256488.0,145701539.4,17109996.29
202507,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2508980.0,203118837.7,21832679.21
202507,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,1061337.0,82714449.6,10249988.79
202507,QNX,NHS SUSSEX INTEGRATED CARE BOARD,3026585.0,207215256.0,31377997.82
202507,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",897336.0,69794686.4,8233860.58
202507,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,6201225.0,542199688.9,56787132.12
202507,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,3787918.0,264742711.4,29248511.69
202507,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",1621486.0,110510464.5,12662728.669999998
202507,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,1516716.0,89629495.8,11176279.53
202507,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,1211836.0,66310307.1,11117416.22
202507,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2968167.0,231058706.6,28109266.8
202507,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,3592694.0,267134036.7,28709475.26
202507,QSL,NHS SOMERSET INTEGRATED CARE BOARD,999520.0,69103264.0,9728553.89
202507,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,2389486.0,176036121.3,27121856.050000004
202507,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,1204108.0,74846313.5,9368158.21
202507,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",2515015.0,180165258.2,25368287.96
202507,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,2468533.0,250893159.0,23085331.09
202507,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,2012325.0,126236241.9,34181114.81
202507,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1438079.0,118597838.4,13064763.16
202507,QVV,NHS DORSET INTEGRATED CARE BOARD,1380894.0,106605936.7,12103382.11
202507,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2237473.0,148228386.8,17916738.57
202507,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,8410917.0,617517622.8,68012950.5
202507,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1953614.0,159843659.7,16012375.87
202507,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1283926.0,100937136.2,12534153.3
202507,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,5660235.0,548742824.7,52305562.34
202508,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,3529901.0,265773890.0,29142659.64
202508,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,3038929.0,188583476.0,21332365.18
202508,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,1329197.0,549853973.9,22518579.58
202508,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1886607.0,127575825.5,18266666.25
202508,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1356870.0,99475693.1,12068269.45
202508,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2116137.0,235907771.9,20751370.92
202508,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,7185103.0,447681851.5,49574865.78
202508,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1784786.0,142778291.4,14627037.83
202508,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2027953.0,123543261.3,15216664.83
202508,QJK,NHS DEVON INTEGRATED CARE BOARD,2135477.0,154837436.1,17469603.939999998
202508,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,1896553.0,115812225.4,13472333.25
202508,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",2068953.0,158462531.7,17437490.72
202508,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2180305.0,168371477.5,19543270.87
202508,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2804477.0,440779133.3,29978474.35
202508,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,2392517.0,154180207.2,20711290.69
202508,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,3133308.0,260724454.9,24491784.53
202508,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1973779.0,154600490.2,16808303.21
202508,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2139729.0,136725973.7,16159111.2
202508,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2288972.0,184361401.0,19771813.75
202508,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,966901.0,73299945.8,9208546.73
202508,QNX,NHS SUSSEX INTEGRATED CARE BOARD,2777572.0,189123409.9,28621021.52
202508,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",825629.0,64781756.0,7622456.09
202508,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,5630908.0,484660600.4,51198039.79
202508,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,3485842.0,241676120.7,26865714.94
202508,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",1494251.0,101660910.7,11817543.07
202508,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,1404884.0,82575456.1,10299541.99
202508,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,1152556.0,61924291.1,10373438.18
202508,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2724158.0,211280076.7,25930871.64
202508,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,3253849.0,238602369.8,25742436.380000003
202508,QSL,NHS SOMERSET INTEGRATED CARE BOARD,914681.0,63468671.8,8980090.52
202508,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,2159263.0,159744666.7,24670845.91
202508,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,1102081.0,68252465.5,8544791.01
202508,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",2296239.0,161622370.60000002,23070364.110000003
202508,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,2224867.0,224605645.8,20646565.37
202508,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1862940.0,116110223.1,32908305.19
202508,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1300886.0,107959098.2,11857162.15
202508,QVV,NHS DORSET INTEGRATED CARE BOARD,1275215.0,97338760.2,11202519.27
202508,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2081243.0,136668282.3,16479184.28
202508,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,7610178.0,571839831.9,61868000.1
202508,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1804639.0,145339183.5,14717199.239999998
202508,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1168830.0,89507782.1,11385391.82
202508,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,5174381.0,500698579.8,47673842.75
202509,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,3764648.0,287966001.6,32486278.16
202509,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,3208004.0,200247178.9,23463538.26
202509,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,1407620.0,576910623.3,24322191.49
