YEAR_MONTH,REGION_CODE,REGION_NAME,BNF_CHAPTER_CODE,ITEMS,TOTAL_QUANTITY,NIC
202412,Y61,EAST OF ENGLAND,14,109872.0,110022.0,1481382.7
202412,Y61,EAST OF ENGLAND,15,15257.0,232614.0,215977.74
202412,Y61,EAST OF ENGLAND,19,5050.0,1845401.0,119927.13
202412,Y61,EAST OF ENGLAND,20,34959.0,1063218.1,1802471.63
202412,Y61,EAST OF ENGLAND,21,396856.0,59895920.0,13814987.04
202412,Y61,EAST OF ENGLAND,22,52716.0,994605.0,1548740.3199999998
202412,Y61,EAST OF ENGLAND,23,177217.0,14873098.4,13237724.48
202412,Y62,NORTH WEST,1,1469118.0,121553456.0,9411076.57
202412,Y62,NORTH WEST,2,4373444.0,154486157.0,14763252.35
202412,Y62,NORTH WEST,3,1017731.0,20271491.0,15213758.54
202412,Y62,NORTH WEST,4,3070919.0,211894862.8,21373983.65
202412,Y62,NORTH WEST,5,547133.0,20634571.5,2900094.14
202412,Y62,NORTH WEST,6,1562703.0,73179382.0,23227475.9
202412,Y62,NORTH WEST,7,391414.0,14650594.0,3231747.85
202412,Y62,NORTH WEST,8,46092.0,1712900.0,1550603.94
202412,Y62,NORTH WEST,9,852662.0,497790240.5,12297642.489999998
202412,Y62,NORTH WEST,10,380184.0,26412666.0,1849312.45
202412,Y62,NORTH WEST,11,168185.0,2830427.5,1644967.53
202412,Y62,NORTH WEST,12,141562.0,3263543.5,1276937.9300000002
202412,Y62,NORTH WEST,13,333918.0,67305501.0,4050356.33
202412,Y62,NORTH WEST,14,156915.0,157055.0,2068547.96
202412,Y62,NORTH WEST,15,24883.0,420126.5,429212.67
202412,Y62,NORTH WEST,18,4.0,5000.0,875.0
202412,Y62,NORTH WEST,19,10410.0,2515142.0,169149.87
202412,Y62,NORTH WEST,20,132128.0,3021558.9000000004,4245230.77
202412,Y62,NORTH WEST,21,502558.0,85305219.5,9791335.64
202412,Y62,NORTH WEST,22,32431.0,628611.0,797130.6
202412,Y62,NORTH WEST,23,99360.0,9684965.8,4543231.01
202412,Y63,NORTH EAST AND YORKSHIRE,1,2164924.0,158456648.0,12589779.09
202412,Y63,NORTH EAST AND YORKSHIRE,2,6856075.0,223334725.0,20024599.71
202412,Y63,NORTH EAST AND YORKSHIRE,3,1373170.0,25890593.0,21620686.31
202412,Y63,NORTH EAST AND YORKSHIRE,4,4306692.0,281867057.6,26480243.67
202412,Y63,NORTH EAST AND YORKSHIRE,5,680382.0,24970947.5,3843268.92
202412,Y63,NORTH EAST AND YORKSHIRE,6,2388799.0,106149383.0,32359687.92
202412,Y63,NORTH EAST AND YORKSHIRE,7,591392.0,21758887.0,4266827.0600000005
202412,Y63,NORTH EAST AND YORKSHIRE,8,77724.0,2965727.0,2717927.45
202412,Y63,NORTH EAST AND YORKSHIRE,9,1212869.0,390230063.9,10336852.68
202412,Y63,NORTH EAST AND YORKSHIRE,10,579805.0,36899546.0,2346927.74
202412,Y63,NORTH EAST AND YORKSHIRE,11,227604.0,3752736.0,2264713.11
202412,Y63,NORTH EAST AND YORKSHIRE,12,175019.0,3464658.2,1451924.5099999998
202412,Y63,NORTH EAST AND YORKSHIRE,13,383722.0,67247670.5,4566710.57
202412,Y63,NORTH EAST AND YORKSHIRE,14,154804.0,154936.0,2063661.14
202412,Y63,NORTH EAST AND YORKSHIRE,15,21532.0,333602.0,312991.28
202412,Y63,NORTH EAST AND YORKSHIRE,18,1.0,1000.0,175.0
202412,Y63,NORTH EAST AND YORKSHIRE,19,9969.0,2917755.0,170919.22999999998
202412,Y63,NORTH EAST AND YORKSHIRE,20,46983.0,1368029.4,1715801.71
202412,Y63,NORTH EAST AND YORKSHIRE,21,550609.0,91072495.5,10170685.06
202412,Y63,NORTH EAST AND YORKSHIRE,22,11859.0,215309.0,309761.14
202412,Y63,NORTH EAST AND YORKSHIRE,23,59400.0,6220837.5,2563223.2
202501,Y56,LONDON,1,1242545.0,86734641.0,8021999.78
202501,Y56,LONDON,2,4150296.0,138329356.0,11192635.64
202501,Y56,LONDON,3,759189.0,18284763.0,11562278.61
202501,Y56,LONDON,4,2304483.0,136303633.2,17577526.380000003
202501,Y56,LONDON,5,530437.0,20124873.0,2507740.37
202501,Y56,LONDON,6,1834727.0,90767334.5,25792774.340000004
202501,Y56,LONDON,7,376537.0,13586290.0,3123603.27
202501,Y56,LONDON,8,44890.0,1825170.0,1598893.77
202501,Y56,LONDON,9,917350.0,331608871.9,8347350.85
202501,Y56,LONDON,10,314617.0,21521846.0,1306554.3
202501,Y56,LONDON,11,176823.0,4031610.5,2390190.38
202501,Y56,LONDON,12,139221.0,4051521.3,1279548.86
202501,Y56,LONDON,13,369936.0,66167814.0,4550761.62
202501,Y56,LONDON,14,122252.0,122463.0,1633748.21
202501,Y56,LONDON,15,14532.0,305468.0,348333.67000000004
202501,Y56,LONDON,18,1.0,1000.0,175.0
202501,Y56,LONDON,19,8047.0,7800069.0,120026.52
202501,Y56,LONDON,20,45699.0,1260828.0,1304992.64
202501,Y56,LONDON,21,494361.0,108388133.0,7431150.189999999
202501,Y56,LONDON,22,24687.0,432002.0,584849.27
202501,Y56,LONDON,23,46500.0,5614823.2,1401758.42
202501,Y58,SOUTH WEST,1,948683.0,67760739.0,6023694.37
202501,Y58,SOUTH WEST,2,3053106.0,112609237.0,10721728.81
202501,Y58,SOUTH WEST,3,579893.0,11825953.0,9947032.44
202501,Y58,SOUTH WEST,4,1929835.0,134934481.0,13309073.44
202501,Y58,SOUTH WEST,5,361751.0,11788614.5,2035826.57
202501,Y58,SOUTH WEST,6,1125880.0,54918119.5,16674922.56
202501,Y58,SOUTH WEST,7,311709.0,12578932.0,2583865.75
202501,Y58,SOUTH WEST,8,40612.0,1565425.0,1801733.65
202501,Y58,SOUTH WEST,9,561870.0,183843288.5,4670412.33
202501,Y58,SOUTH WEST,10,260295.0,15498207.0,1175790.88
202501,Y58,SOUTH WEST,11,128728.0,2218989.5,1324084.5
202501,Y58,SOUTH WEST,12,89254.0,1484672.1,774043.79
202501,Y58,SOUTH WEST,13,201203.0,28651200.0,2280931.69
202501,Y58,SOUTH WEST,14,64983.0,65163.0,884655.27
202501,Y58,SOUTH WEST,15,22520.0,238372.5,206673.08
202501,Y58,SOUTH WEST,18,1.0,1000.0,175.0
202501,Y58,SOUTH WEST,19,3137.0,664765.0,54609.15
202501,Y58,SOUTH WEST,20,30607.0,529703.5,608107.13
202501,Y58,SOUTH WEST,21,320493.0,54909412.5,7586655.18
202501,Y58,SOUTH WEST,22,45699.0,748317.0,1039458.47
202501,Y58,SOUTH WEST,23,46507.0,4106024.1,1870468.18
202501,Y59,SOUTH EAST,1,1240034.0,92931220.0,9039584.29
202501,Y59,SOUTH EAST,2,4018657.0,161519973.0,14433749.38
202501,Y59,SOUTH EAST,3,815124.0,17806057.0,14208415.63
202501,Y59,SOUTH EAST,4,2567331.0,172717296.2,20380979.81
202501,Y59,SOUTH EAST,5,585323.0,20821576.0,2946449.88
202501,Y59,SOUTH EAST,6,1577737.0,83327772.5,27242683.83
202501,Y59,SOUTH EAST,7,418216.0,18075477.0,3857719.12
202501,Y59,SOUTH EAST,8,61655.0,2632812.0,2697031.87
202501,Y59,SOUTH EAST,9,825301.0,543344850.4,13282141.35
202501,Y59,SOUTH EAST,10,335776.0,21198823.0,1581919.32
202501,Y59,SOUTH EAST,11,182277.0,3792442.0,2214460.22
202501,Y59,SOUTH EAST,12,140357.0,2230382.3,1244851.01
202501,Y59,SOUTH EAST,13,295757.0,44700302.0,3552253.8600000003
202501,Y59,SOUTH EAST,14,141195.0,141336.0,1915519.8
202501,Y59,SOUTH EAST,15,24419.0,319136.5,319997.24
202501,Y59,SOUTH EAST,19,5134.0,1785270.0,110396.05
202501,Y59,SOUTH EAST,20,33166.0,1496724.4,865334.0800000001
202501,Y59,SOUTH EAST,21,417961.0,73234465.0,10679817.5
202501,Y59,SOUTH EAST,22,38357.0,740274.0,939056.52
202501,Y59,SOUTH EAST,23,94214.0,9323435.4,5590926.94
202501,Y60,MIDLANDS,1,1994452.0,160502700.0,12511998.23
202501,Y60,MIDLANDS,2,6386796.0,232218554.0,21472637.22
202501,Y60,MIDLANDS,3,1338618.0,28659064.0,20685565.0
202501,Y60,MIDLANDS,4,4061233.0,293738553.2,29088139.73
202501,Y60,MIDLANDS,5,785669.0,28265101.0,3967148.62
202501,Y60,MIDLANDS,6,2366489.0,116296945.5,37100197.02
202501,Y60,MIDLANDS,7,575666.0,23282510.0,4619693.68
202501,Y60,MIDLANDS,8,70723.0,2579463.0,2948064.84
202501,Y60,MIDLANDS,9,1185359.0,981872182.3,23087376.770000003
202501,Y60,MIDLANDS,10,548160.0,37531874.0,2171239.2
202501,Y60,MIDLANDS,11,271302.0,5554929.0,3097012.51
202501,Y60,MIDLANDS,12,201411.0,4627432.5,1741988.02
202501,Y60,MIDLANDS,13,482998.0,89004684.0,5484488.07
202501,Y60,MIDLANDS,14,131052.0,131309.0,1759155.26
202501,Y60,MIDLANDS,15,33089.0,432039.5,357216.53
202501,Y60,MIDLANDS,19,10004.0,3602471.0,167697.8
202501,Y60,MIDLANDS,20,114704.0,3122522.0,3781509.91
202501,Y60,MIDLANDS,21,767462.0,131279206.0,13607974.18
202501,Y60,MIDLANDS,22,27365.0,506254.0,698977.89
202501,Y60,MIDLANDS,23,155322.0,15064915.9,9107657.34
202501,Y61,EAST OF ENGLAND,1,1122311.0,76320476.0,7384811.27
202501,Y61,EAST OF ENGLAND,2,3811154.0,130155421.0,12881432.009999998
202501,Y61,EAST OF ENGLAND,3,735574.0,15414843.0,11354311.78
202501,Y61,EAST OF ENGLAND,4,2260918.0,142509593.4,15529100.51
202501,Y61,EAST OF ENGLAND,5,491626.0,17469199.0,2346178.7
202501,Y61,EAST OF ENGLAND,6,1450413.0,67258630.0,20616317.03
202501,Y61,EAST OF ENGLAND,7,363502.0,14100268.0,2795185.78
202501,Y61,EAST OF ENGLAND,8,56041.0,2145556.0,2287092.97
202501,Y61,EAST OF ENGLAND,9,592605.0,206870261.0,5768734.32
202501,Y61,EAST OF ENGLAND,10,301509.0,17850448.0,1469348.3
202501,Y61,EAST OF ENGLAND,11,153156.0,2698066.0,1637448.96
202501,Y61,EAST OF ENGLAND,12,110929.0,1750062.8,950106.2
202501,Y61,EAST OF ENGLAND,13,237553.0,33703181.5,2698238.39
202501,Y61,EAST OF ENGLAND,14,51288.0,51487.0,711871.64
202501,Y61,EAST OF ENGLAND,15,17794.0,251675.0,241636.38
202501,Y61,EAST OF ENGLAND,18,1.0,1000.0,175.0
202501,Y61,EAST OF ENGLAND,19,4154.0,1922412.0,80725.42000000001
202501,Y61,EAST OF ENGLAND,20,39241.0,1147651.5,2178454.13
202501,Y61,EAST OF ENGLAND,21,419406.0,65178150.5,14248154.77
202501,Y61,EAST OF ENGLAND,22,57831.0,1073650.0,1656505.87
202501,Y61,EAST OF ENGLAND,23,179105.0,14766388.2,12778244.65
202501,Y62,NORTH WEST,1,1487381.0,123770257.0,9479808.52
202501,Y62,NORTH WEST,2,4377928.0,154299539.0,13938726.61
202501,Y62,NORTH WEST,3,1018894.0,20718385.0,15085346.06
202501,Y62,NORTH WEST,4,3107015.0,213273091.4,21333883.44
202501,Y62,NORTH WEST,5,539473.0,19310714.0,2818046.56
202501,Y62,NORTH WEST,6,1569155.0,73534348.5,23414637.14
202501,Y62,NORTH WEST,7,400599.0,15352076.0,3385610.85
202501,Y62,NORTH WEST,8,46090.0,1704747.0,1613844.69
202501,Y62,NORTH WEST,9,874117.0,510290182.0,12715325.579999998
202501,Y62,NORTH WEST,10,389116.0,27134672.0,1727004.47
202501,Y62,NORTH WEST,11,170955.0,2883505.5,1665037.41
202501,Y62,NORTH WEST,12,147552.0,3358881.1,1326897.86
202501,Y62,NORTH WEST,13,373172.0,74186840.5,4577777.66
202501,Y62,NORTH WEST,14,106864.0,107052.0,1412985.46
202501,Y62,NORTH WEST,15,26584.0,386646.5,437966.05
202501,Y62,NORTH WEST,19,7441.0,2736113.0,129888.21
202501,Y62,NORTH WEST,20,150869.0,3321203.8,4832080.7700000005
202501,Y62,NORTH WEST,21,532625.0,94666172.5,10414015.96
202501,Y62,NORTH WEST,22,36342.0,695553.0,881851.38
202501,Y62,NORTH WEST,23,106256.0,10206856.7,4796345.74
202501,Y63,NORTH EAST AND YORKSHIRE,1,2228866.0,163429299.0,12671771.68
202501,Y63,NORTH EAST AND YORKSHIRE,2,7013618.0,228168456.0,19330810.8
202501,Y63,NORTH EAST AND YORKSHIRE,3,1403237.0,26957405.0,22044967.01
202501,Y63,NORTH EAST AND YORKSHIRE,4,4436679.0,287903673.0,26648623.84
202501,Y63,NORTH EAST AND YORKSHIRE,5,649317.0,22208178.5,3714290.2
202501,Y63,NORTH EAST AND YORKSHIRE,6,2445880.0,108898062.5,33389137.13
202501,Y63,NORTH EAST AND YORKSHIRE,7,617189.0,23292192.0,4534929.54
202501,Y63,NORTH EAST AND YORKSHIRE,8,79298.0,3052777.0,2785882.69
202501,Y63,NORTH EAST AND YORKSHIRE,9,1257316.0,407224458.4,10733376.01
202501,Y63,NORTH EAST AND YORKSHIRE,10,601101.0,38201912.0,2255920.63
202501,Y63,NORTH EAST AND YORKSHIRE,11,233707.0,3852046.5,2293140.35
202501,Y63,NORTH EAST AND YORKSHIRE,12,182917.0,3566263.2,1564931.38
202501,Y63,NORTH EAST AND YORKSHIRE,13,431260.0,74052467.5,5149236.600000001
202501,Y63,NORTH EAST AND YORKSHIRE,14,79244.0,79391.0,1096526.36
202501,Y63,NORTH EAST AND YORKSHIRE,15,25162.0,15147716.5,320747.46
202501,Y63,NORTH EAST AND YORKSHIRE,18,2.0,1200.0,210.0
202501,Y63,NORTH EAST AND YORKSHIRE,19,8584.0,3148563.0,156986.0
202501,Y63,NORTH EAST AND YORKSHIRE,20,52970.0,1485055.4,1841300.25
202501,Y63,NORTH EAST AND YORKSHIRE,21,584979.0,100458821.0,10877286.41
202501,Y63,NORTH EAST AND YORKSHIRE,22,12649.0,227231.0,331094.94
202501,Y63,NORTH EAST AND YORKSHIRE,23,62043.0,6508833.6,2675517.15
202502,Y56,LONDON,1,1122624.0,77528864.0,7282585.45
202502,Y56,LONDON,2,3769021.0,124817367.0,10103640.61
202502,Y56,LONDON,3,668341.0,16426871.0,10194070.44
202502,Y56,LONDON,4,2073636.0,122105399.6,15862509.89
202502,Y56,LONDON,5,463948.0,18509249.0,2222247.3
202502,Y56,LONDON,6,1656033.0,81382765.0,23387106.24
202502,Y56,LONDON,7,336805.0,12017416.0,2809708.34
202502,Y56,LONDON,8,40485.0,1657808.0,1393979.35
202502,Y56,LONDON,9,835400.0,297699554.0,7661039.49
202502,Y56,LONDON,10,283093.0,19331845.0,1149837.44
202502,Y56,LONDON,11,162582.0,3673935.5,2187031.35
202502,Y56,LONDON,12,128861.0,3784426.7,1181576.69
202502,Y56,LONDON,13,334459.0,59053568.0,4072099.02
202502,Y56,LONDON,14,83655.0,83852.0,1110636.92
202502,Y56,LONDON,15,12567.0,273765.0,304015.04000000004
202502,Y56,LONDON,18,2.0,2000.0,350.0
202502,Y56,LONDON,19,7213.0,7500544.0,99318.92
202502,Y56,LONDON,20,40998.0,1133439.4,1172784.9
202502,Y56,LONDON,21,446809.0,97615137.5,6746180.72
202502,Y56,LONDON,22,21139.0,366931.0,492743.41
202502,Y56,LONDON,23,41548.0,4977319.5,1245484.9
202502,Y58,SOUTH WEST,1,846200.0,60228378.0,5422542.8100000005
202502,Y58,SOUTH WEST,2,2741571.0,100975101.0,9596421.9
202502,Y58,SOUTH WEST,3,506691.0,10488757.0,8796062.86
202502,Y58,SOUTH WEST,4,1718776.0,120539212.0,11904253.94
202502,Y58,SOUTH WEST,5,306462.0,10583577.0,1743022.48
202502,Y58,SOUTH WEST,6,1001116.0,48813957.0,15020443.47
202502,Y58,SOUTH WEST,7,276577.0,11002886.0,2318332.42
202502,Y58,SOUTH WEST,8,36437.0,1410643.0,1598804.6800000002
202502,Y58,SOUTH WEST,9,507159.0,164773265.0,4245016.71
202502,Y58,SOUTH WEST,10,232661.0,13893927.0,1058295.7000000002
202502,Y58,SOUTH WEST,11,116246.0,2008108.5,1194737.29
202502,Y58,SOUTH WEST,12,79345.0,1360174.8,688385.64
202502,Y58,SOUTH WEST,13,180674.0,25604245.0,2056578.44
202502,Y58,SOUTH WEST,14,36368.0,36717.0,512903.27
202502,Y58,SOUTH WEST,15,20701.0,217260.0,183229.96
202502,Y58,SOUTH WEST,19,3130.0,631558.0,62976.560000000005
202502,Y58,SOUTH WEST,20,27119.0,483974.0,514616.98
202502,Y58,SOUTH WEST,21,286954.0,49059892.0,6750482.0
202502,Y58,SOUTH WEST,22,41586.0,689606.0,932678.96
202502,Y58,SOUTH WEST,23,40975.0,3641417.5,1586926.95
202502,Y59,SOUTH EAST,1,1117029.0,83195945.0,8184654.88
202502,Y59,SOUTH EAST,2,3649976.0,146624404.0,13115359.32
202502,Y59,SOUTH EAST,3,719782.0,16038529.0,12696146.15
202502,Y59,SOUTH EAST,4,2316858.0,155681440.6,18573629.27
202502,Y59,SOUTH EAST,5,504074.0,19031820.5,2641954.42
202502,Y59,SOUTH EAST,6,1426149.0,75367631.5,25047060.53
202502,Y59,SOUTH EAST,7,374051.0,15912203.0,3460564.56
202502,Y59,SOUTH EAST,8,55834.0,2428565.0,2378228.49
202502,Y59,SOUTH EAST,9,752408.0,491478317.5,12198373.81
202502,Y59,SOUTH EAST,10,302352.0,19203466.0,1440738.47
202502,Y59,SOUTH EAST,11,166800.0,3453764.0,2013351.32
202502,Y59,SOUTH EAST,12,128133.0,2034441.9,1141586.5
202502,Y59,SOUTH EAST,13,269091.0,40383567.0,3255993.83
202502,Y59,SOUTH EAST,14,63552.0,63704.0,868420.73
202502,Y59,SOUTH EAST,15,22879.0,294325.0,284233.21
202502,Y59,SOUTH EAST,18,2.0,700.0,122.5
202502,Y59,SOUTH EAST,19,5079.0,1795655.0,120001.34
202502,Y59,SOUTH EAST,20,27642.0,1280842.6,723000.1599999999
202502,Y59,SOUTH EAST,21,380067.0,66507897.0,9857986.61
202502,Y59,SOUTH EAST,22,32926.0,628274.0,807722.4199999999
202502,Y59,SOUTH EAST,23,82546.0,8080133.9,4900760.5
202502,Y60,MIDLANDS,1,1770921.0,141632100.0,11198844.71
202502,Y60,MIDLANDS,2,5709206.0,207237750.0,19186429.0
202502,Y60,MIDLANDS,3,1167452.0,25323372.0,18177125.12
202502,Y60,MIDLANDS,4,3605405.0,260582829.4,25732708.18
202502,Y60,MIDLANDS,5,675653.0,25854202.0,3480535.46
202502,Y60,MIDLANDS,6,2095934.0,102802535.5,33196710.46
202502,Y60,MIDLANDS,7,506689.0,20165856.0,4087968.53
202502,Y60,MIDLANDS,8,62634.0,2290048.0,2549515.72
202502,Y60,MIDLANDS,9,1054216.0,766574242.5,18567342.72
202502,Y60,MIDLANDS,10,489551.0,33509381.0,1918851.51
202502,Y60,MIDLANDS,11,244353.0,4992094.0,2790790.94
202502,Y60,MIDLANDS,12,180752.0,4087660.4,1551630.31
202502,Y60,MIDLANDS,13,429763.0,78747404.0,4895976.07
202502,Y60,MIDLANDS,14,71079.0,71318.0,986496.25
202502,Y60,MIDLANDS,15,29703.0,371555.5,310741.74
202502,Y60,MIDLANDS,19,9775.0,3436779.0,153107.01
202502,Y60,MIDLANDS,20,98486.0,2698712.1,3283571.24
202502,Y60,MIDLANDS,21,683261.0,116285168.0,12056852.32
202502,Y60,MIDLANDS,22,23318.0,429058.0,592247.99
202502,Y60,MIDLANDS,23,136423.0,13241240.4,7912381.109999999
202502,Y61,EAST OF ENGLAND,1,1008705.0,68200460.0,6704668.720000001
202502,Y61,EAST OF ENGLAND,2,3436225.0,117067657.0,11597602.39
202502,Y61,EAST OF ENGLAND,3,650097.0,13853872.0,10126913.81
202502,Y61,EAST OF ENGLAND,4,2024239.0,126908308.6,13887498.47
202502,Y61,EAST OF ENGLAND,5,420446.0,15965275.5,2073222.85
202502,Y61,EAST OF ENGLAND,6,1298016.0,60204406.5,18640468.55
202502,Y61,EAST OF ENGLAND,7,323666.0,12394149.0,2504172.67
202502,Y61,EAST OF ENGLAND,8,49477.0,1915386.0,1950630.93
202502,Y61,EAST OF ENGLAND,9,533954.0,184551981.0,5253492.6
202502,Y61,EAST OF ENGLAND,10,270486.0,15954646.0,1308848.62
202502,Y61,EAST OF ENGLAND,11,139806.0,2445283.5,1491108.86
202502,Y61,EAST OF ENGLAND,12,99710.0,1545392.0,850672.9199999999
202502,Y61,EAST OF ENGLAND,13,213180.0,30038401.0,2423798.46
202502,Y61,EAST OF ENGLAND,14,37089.0,37252.0,518730.75
202502,Y61,EAST OF ENGLAND,15,15390.0,214908.5,207018.85
202502,Y61,EAST OF ENGLAND,19,3862.0,1800347.0,86948.13
202502,Y61,EAST OF ENGLAND,20,34312.0,1021234.4,2025281.48
202502,Y61,EAST OF ENGLAND,21,380192.0,58830707.0,13423129.24
202502,Y61,EAST OF ENGLAND,22,51328.0,955922.0,1473658.54
202502,Y61,EAST OF ENGLAND,23,167479.0,13719752.6,12069988.07
202502,Y62,NORTH WEST,1,1332322.0,110063737.0,8571960.82
202502,Y62,NORTH WEST,2,3958283.0,139514519.0,12667509.55
202502,Y62,NORTH WEST,3,898020.0,18496003.0,13468943.98
202502,Y62,NORTH WEST,4,2792119.0,190516126.0,19155118.16
202502,Y62,NORTH WEST,5,464639.0,17530990.5,2475453.57
202502,Y62,NORTH WEST,6,1404469.0,65759980.0,21215337.3
202502,Y62,NORTH WEST,7,358112.0,13587526.0,3068481.46
202502,Y62,NORTH WEST,8,41458.0,1536533.0,1434010.06
202502,Y62,NORTH WEST,9,797351.0,456677916.8,11629136.52
202502,Y62,NORTH WEST,10,350784.0,24420114.0,1525404.4300000002
202502,Y62,NORTH WEST,11,154711.0,2581772.0,1501103.02
202502,Y62,NORTH WEST,12,133655.0,3127499.7,1211709.3
202502,Y62,NORTH WEST,13,336014.0,66819128.0,4153652.98
202502,Y62,NORTH WEST,14,66786.0,66898.0,894731.36
202502,Y62,NORTH WEST,15,23230.0,337641.0,387060.41
202502,Y62,NORTH WEST,18,2.0,3500.0,612.5
202502,Y62,NORTH WEST,19,7780.0,2359029.0,113976.2
202502,Y62,NORTH WEST,20,127586.0,2842889.4000000004,4086280.82
202502,Y62,NORTH WEST,21,478717.0,83794594.0,9401258.47
202502,Y62,NORTH WEST,22,31760.0,605241.0,772641.0700000001
202502,Y62,NORTH WEST,23,95609.0,9112168.3,4407777.79
202502,Y63,NORTH EAST AND YORKSHIRE,1,1981405.0,144079855.0,11358490.49
202502,Y63,NORTH EAST AND YORKSHIRE,2,6276592.0,202937058.0,17211457.2
202502,Y63,NORTH EAST AND YORKSHIRE,3,1227208.0,23786480.0,19385956.78
202502,Y63,NORTH EAST AND YORKSHIRE,4,3933632.0,253887603.6,23713513.42
202502,Y63,NORTH EAST AND YORKSHIRE,5,569995.0,20760996.5,3257259.64
202502,Y63,NORTH EAST AND YORKSHIRE,6,2170213.0,95941735.0,29811695.91
202502,Y63,NORTH EAST AND YORKSHIRE,7,548168.0,20311447.0,4041015.94
202502,Y63,NORTH EAST AND YORKSHIRE,8,70814.0,2710305.0,2449911.03
202502,Y63,NORTH EAST AND YORKSHIRE,9,1134256.0,362513112.3,9792969.72
202502,Y63,NORTH EAST AND YORKSHIRE,10,537530.0,33900843.0,1972538.55
202502,Y63,NORTH EAST AND YORKSHIRE,11,209244.0,3427670.5,2064974.9
202502,Y63,NORTH EAST AND YORKSHIRE,12,164956.0,3247824.1,1392821.25
202502,Y63,NORTH EAST AND YORKSHIRE,13,383821.0,65390891.0,4577354.69
202502,Y63,NORTH EAST AND YORKSHIRE,14,39369.0,39514.0,544797.0
202502,Y63,NORTH EAST AND YORKSHIRE,15,22044.0,7310788.0,292877.27
202502,Y63,NORTH EAST AND YORKSHIRE,18,1.0,1000.0,175.0
202502,Y63,NORTH EAST AND YORKSHIRE,19,8025.0,2823186.0,136126.56
202502,Y63,NORTH EAST AND YORKSHIRE,20,44549.0,1306665.4,1586076.44
202502,Y63,NORTH EAST AND YORKSHIRE,21,522836.0,88795429.5,9764205.98
202502,Y63,NORTH EAST AND YORKSHIRE,22,11105.0,194609.0,286360.13
202502,Y63,NORTH EAST AND YORKSHIRE,23,54876.0,5686562.5,2380004.75
202503,Y56,LONDON,1,1174580.0,81763073.0,7762513.689999999
202503,Y56,LONDON,2,3957797.0,131993465.0,10760683.03
202503,Y56,LONDON,3,712961.0,18563142.0,10858897.06
202503,Y56,LONDON,4,2176589.0,128029055.2,16844933.94
202503,Y56,LONDON,5,466412.0,18501730.5,2340164.23
202503,Y56,LONDON,6,1741863.0,86149910.0,24995320.48
202503,Y56,LONDON,7,355506.0,12642258.0,2991272.18
202503,Y56,LONDON,8,42187.0,1743981.0,1494580.87
202503,Y56,LONDON,9,875008.0,313931535.0,8155291.49
202503,Y56,LONDON,10,300697.0,20618799.0,1243184.13
202503,Y56,LONDON,11,176595.0,3940869.0,2343251.95
202503,Y56,LONDON,12,142826.0,3922752.1,1331015.1
202503,Y56,LONDON,13,363006.0,64021696.0,4421356.73
202503,Y56,LONDON,14,60340.0,60542.0,844428.96
202503,Y56,LONDON,15,13345.0,284731.5,315154.15
202503,Y56,LONDON,18,1.0,1000.0,175.0
202503,Y56,LONDON,19,8072.0,8075231.0,119940.66
202503,Y56,LONDON,20,41401.0,1135327.7000000002,1198360.55
202503,Y56,LONDON,21,472413.0,104508062.5,7177216.73
202503,Y56,LONDON,22,22459.0,392202.0,531413.89
202503,Y56,LONDON,23,44546.0,5330080.9,1406927.01
202503,Y58,SOUTH WEST,1,905305.0,64640294.0,5856062.2
202503,Y58,SOUTH WEST,2,2938178.0,108669371.0,10315299.14
202503,Y58,SOUTH WEST,3,544717.0,11658077.0,9525796.9
202503,Y58,SOUTH WEST,4,1835506.0,128272635.2,12701778.34
202503,Y58,SOUTH WEST,5,319277.0,11204248.0,1932997.95
202503,Y58,SOUTH WEST,6,1074164.0,52468006.0,16318599.04
202503,Y58,SOUTH WEST,7,296590.0,11794568.0,2476320.03
202503,Y58,SOUTH WEST,8,38080.0,1478403.0,1619232.2
202503,Y58,SOUTH WEST,9,540724.0,176377588.5,4524559.59
202503,Y58,SOUTH WEST,10,251681.0,14980260.0,1143496.13
202503,Y58,SOUTH WEST,11,124472.0,2147334.0,1274398.31
202503,Y58,SOUTH WEST,12,86868.0,1468654.3,758524.5599999999
202503,Y58,SOUTH WEST,13,197033.0,27740978.5,2238633.7800000003
202503,Y58,SOUTH WEST,14,30930.0,31110.0,412830.45
202503,Y58,SOUTH WEST,15,21410.0,219949.5,192729.91
202503,Y58,SOUTH WEST,19,3404.0,689520.0,66768.16
202503,Y58,SOUTH WEST,20,27574.0,493265.1,550447.47
202503,Y58,SOUTH WEST,21,308554.0,53381625.5,7335253.109999999
202503,Y58,SOUTH WEST,22,44719.0,742443.0,1011432.52
202503,Y58,SOUTH WEST,23,43913.0,3862080.9,1755782.14
202503,Y59,SOUTH EAST,1,1184330.0,88600586.0,8736376.73
202503,Y59,SOUTH EAST,2,3891846.0,157125885.0,14080627.0
202503,Y59,SOUTH EAST,3,773791.0,17914053.0,13634008.01
202503,Y59,SOUTH EAST,4,2451526.0,164304114.8,19588053.31
202503,Y59,SOUTH EAST,5,512609.0,19525890.0,2780601.62
202503,Y59,SOUTH EAST,6,1516281.0,80469004.5,27008921.14
202503,Y59,SOUTH EAST,7,397936.0,16903140.0,3706077.79
202503,Y59,SOUTH EAST,8,58236.0,2522062.0,2477040.41
202503,Y59,SOUTH EAST,9,791321.0,484600754.0,12286526.4
